[HEADER]
Format,J&M ASCII Table
Comment,NC1-1414
Date,7/31/2013 3:31:16 PM
Order,Y (evenX)
TechType,UV
NumPoints,524
FirstX,200.00
LastX,723.00
XType,NMetr
YType,Absrb
[DATA]
200.000,0.756
201.000,0.754
202.000,0.746
203.000,0.732
204.000,0.716
205.000,0.699
206.000,0.682
207.000,0.662
208.000,0.639
209.000,0.609
210.000,0.572
211.000,0.529
212.000,0.481
213.000,0.431
214.000,0.381
215.000,0.334
216.000,0.292
217.000,0.254
218.000,0.220
219.000,0.191
220.000,0.165
221.000,0.143
222.000,0.124
223.000,0.108
224.000,0.095
225.000,0.084
226.000,0.075
227.000,0.067
228.000,0.061
229.000,0.055
230.000,0.051
231.000,0.047
232.000,0.044
233.000,0.042
234.000,0.040
235.000,0.038
236.000,0.037
237.000,0.036
238.000,0.035
239.000,0.034
240.000,0.033
241.000,0.032
242.000,0.032
243.000,0.031
244.000,0.031
245.000,0.030
246.000,0.030
247.000,0.030
248.000,0.029
249.000,0.029
250.000,0.029
251.000,0.029
252.000,0.028
253.000,0.028
254.000,0.028
255.000,0.028
256.000,0.028
257.000,0.028
258.000,0.028
259.000,0.027
260.000,0.027
261.000,0.027
262.000,0.027
263.000,0.027
264.000,0.027
265.000,0.027
266.000,0.026
267.000,0.026
268.000,0.026
269.000,0.026
270.000,0.026
271.000,0.026
272.000,0.025
273.000,0.025
274.000,0.025
275.000,0.025
276.000,0.024
277.000,0.024
278.000,0.024
279.000,0.024
280.000,0.024
281.000,0.023
282.000,0.023
283.000,0.023
284.000,0.023
285.000,0.023
286.000,0.022
287.000,0.022
288.000,0.022
289.000,0.022
290.000,0.022
291.000,0.021
292.000,0.021
293.000,0.021
294.000,0.021
295.000,0.021
296.000,0.020
297.000,0.020
298.000,0.020
299.000,0.020
300.000,0.020
301.000,0.020
302.000,0.020
303.000,0.019
304.000,0.019
305.000,0.019
306.000,0.019
307.000,0.019
308.000,0.019
309.000,0.019
310.000,0.019
311.000,0.018
312.000,0.018
313.000,0.018
314.000,0.018
315.000,0.018
316.000,0.018
317.000,0.018
318.000,0.018
319.000,0.017
320.000,0.017
321.000,0.017
322.000,0.017
323.000,0.017
324.000,0.017
325.000,0.017
326.000,0.017
327.000,0.017
328.000,0.016
329.000,0.016
330.000,0.016
331.000,0.016
332.000,0.016
333.000,0.016
334.000,0.016
335.000,0.016
336.000,0.016
337.000,0.016
338.000,0.016
339.000,0.016
340.000,0.015
341.000,0.015
342.000,0.015
343.000,0.015
344.000,0.015
345.000,0.015
346.000,0.015
347.000,0.015
348.000,0.015
349.000,0.015
350.000,0.015
351.000,0.015
352.000,0.015
353.000,0.015
354.000,0.015
355.000,0.015
356.000,0.014
357.000,0.014
358.000,0.014
359.000,0.014
360.000,0.014
361.000,0.014
362.000,0.014
363.000,0.014
364.000,0.014
365.000,0.014
366.000,0.014
367.000,0.014
368.000,0.014
369.000,0.014
370.000,0.014
371.000,0.014
372.000,0.014
373.000,0.014
374.000,0.013
375.000,0.013
376.000,0.013
377.000,0.013
378.000,0.013
379.000,0.013
380.000,0.013
381.000,0.013
382.000,0.013
383.000,0.013
384.000,0.013
385.000,0.013
386.000,0.013
387.000,0.013
388.000,0.013
389.000,0.013
390.000,0.013
391.000,0.013
392.000,0.013
393.000,0.013
394.000,0.013
395.000,0.013
396.000,0.013
397.000,0.013
398.000,0.013
399.000,0.013
400.000,0.013
401.000,0.013
402.000,0.013
403.000,0.013
404.000,0.013
405.000,0.013
406.000,0.013
407.000,0.013
408.000,0.013
409.000,0.012
410.000,0.012
411.000,0.012
412.000,0.012
413.000,0.012
414.000,0.012
415.000,0.012
416.000,0.012
417.000,0.012
