,230,235,240,245,250,255,260,265,270,275,280,285,290,295,300,305,310,315,320,325,330,335,340,345,350,355,360,365,370,375,380,385,390,395,400,405,410,415,420,425,430,435,440,445,450,455
290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,1.34E+05,5.17E+04,2.29E+04,1.46E+04,1.35E+04,1.43E+04,1.76E+04,2.65E+04,1.45E+05,3.15E+05,9.20E+04,2.35E+04,1.77E+04,1.02E+05,1.19E+06,1.19E+06,1.04E+05,1476.61171,701.40387,498.29608,494.57458,686.1667,635.38366,300.80538,204.32635,227.21083,197.97061,189.28858,175.21371,163.50292,146.38609,155.67959,141.63566,126.74744,144.07155,143.97354,121.35543,127.85952,130.77566,118.56478,144.30677,137.09489,127.30417,140.68892,140.35213,141.90611
306,1.54E+05,5.81E+04,2.89E+04,1.85E+04,1.91E+04,1.97E+04,2.28E+04,2.94E+04,5.40E+04,2.80E+05,2.95E+05,5.22E+04,2.17E+04,1.75E+04,2.56E+05,1.56E+06,1.09E+06,4.51E+04,1252.76032,671.60562,548.49374,614.55564,898.4726,625.27265,288.15486,239.87726,205.00555,223.36092,189.7274,186.75025,167.24993,185.03401,155.57894,161.02058,148.70212,150.31447,148.13148,129.8423,136.93553,131.20645,149.44352,148.65786,152.47335,123.99699,136.03981,141.35802
310,1.70E+05,6.29E+04,3.51E+04,2.51E+04,2.36E+04,2.51E+04,2.94E+04,3.54E+04,4.41E+04,1.17E+05,4.05E+05,2.13E+05,3.18E+04,2.03E+04,2.23E+04,4.90E+05,1.96E+06,8.13E+05,1.29E+04,1277.00404,709.79536,614.4488,739.6201,955.50162,539.64923,253.71229,221.00307,201.30383,231.1797,185.77436,185.35551,174.73926,156.68762,172.85225,147.47335,152.27404,162.97527,151.72596,141.17204,143.70141,153.11631,153.19503,159.65083,146.64089,141.26146,125.68929
314,1.80E+05,7.27E+04,4.22E+04,2.98E+04,2.95E+04,3.10E+04,3.63E+04,4.21E+04,5.01E+04,6.17E+04,2.39E+05,4.46E+05,1.14E+05,2.51E+04,2.02E+04,3.35E+04,9.16E+05,2.13E+06,5.54E+05,4262.34057,1114.77732,741.83715,649.82495,858.73766,1021.74462,592.09399,262.64055,250.01935,222.98573,213.01983,193.37463,176.6435,167.02769,170.92317,156.37363,158.0714,156.3399,155.94542,150.52779,165.80096,154.61621,165.1474,143.78655,153.67657,149.15133,147.21825
318,1.56E+05,7.65E+04,4.99E+04,3.73E+04,3.66E+04,4.03E+04,4.54E+04,5.15E+04,5.96E+04,6.58E+04,9.50E+04,3.93E+05,3.68E+05,5.56E+04,2.51E+04,2.23E+04,7.68E+04,1.43E+06,2.16E+06,3.92E+05,2867.01305,1147.0914,712.06911,704.21395,1012.15693,1133.90677,474.71428,270.44152,267.51139,246.20074,203.83204,196.92685,188.03006,194.32666,162.06142,161.17456,172.07827,145.88901,171.43718,176.72763,161.80276,157.41988,151.54446,162.18916,145.75605,148.08142
322,1.89E+05,8.75E+04,5.87E+04,4.56E+04,4.55E+04,4.91E+04,5.67E+04,6.34E+04,7.14E+04,7.78E+04,7.92E+04,1.68E+05,5.15E+05,2.32E+05,3.77E+04,2.73E+04,2.34E+04,1.69E+05,1.89E+06,2.11E+06,1.96E+05,2427.41928,1038.07968,763.20449,808.29768,1251.81973,1087.12545,443.67493,298.92418,241.75647,262.92294,212.45012,201.84205,185.33952,193.09468,184.15743,183.60541,191.50089,167.76837,178.41675,161.90033,174.63563,181.10571,163.36903,170.1523,162.28457
