300	1.76911E5	1.27058E5	1.43043E5	2.61872E6	3.50694E5	2.30242E5	1.55733E7	6.0973E4	8877.63189	5992.77427	4704.90815	2676.67	2825.25823	2450.16622	1789.51725	1397.72752	1224.73126	992.36483	848.11654	868.8014	965.16252	613.21037
302	1.91182E5	1.37997E5	1.56638E5	1.71997E6	6.66879E5	1.79203E5	1.3436E7	6.40524E5	1.03852E4	5859.04449	3646.86039	2901.82712	2295.71513	2212.67819	1803.00531	1628.65054	1067.93451	872.09813	776.30959	619.30425	832.67878	558.18963
304	2.06262E5	1.37083E5	1.57514E5	9.71246E5	1.23135E6	1.79255E5	8.41835E6	2.77202E6	1.03607E4	5861.38022	4253.22442	3419.17297	2652.29381	2076.33964	1509.15905	1244.47908	1318.91726	1182.28269	940.466	742.28263	986.74539	647.06829
306	1.96941E5	1.53231E5	1.68799E5	5.10046E5	1.98406E6	1.81945E5	3.57778E6	7.17535E6	1.35734E4	5977.72322	4652.51759	3337.25762	1915.27913	2184.58385	2019.21316	1373.76593	1055.0425	907.9059	1037.55102	725.33096	595.18516	1010.66049
308	2.17973E5	1.54873E5	1.7653E5	3.28308E5	2.66976E6	1.83881E5	9.13724E5	1.25346E7	2.04105E4	6699.52677	4777.6974	3381.58815	2576.60913	2217.7735	2059.73339	1630.44506	934.33392	921.41053	739.58892	1058.93859	636.58746	717.1307
310	2.26256E5	1.66086E5	1.86205E5	2.66751E5	2.83431E6	2.06491E5	1.86612E5	1.49702E7	5.2555E4	6800.08083	4190.86981	3228.17365	2726.5022	2447.76722	1709.21004	1239.90793	1345.74894	1317.08842	1019.58035	879.20861	461.22447	916.63823
312	2.12108E5	1.71648E5	1.9527E5	2.543E5	2.42426E6	2.8939E5	1.30116E5	1.29589E7	5.55965E5	8617.18069	4955.26088	3247.22693	2728.99462	2190.53307	1644.94809	1664.87538	908.74798	848.6538	682.92026	1165.80499	452.79265	671.42547
314	2.2855E5	1.84965E5	2.06484E5	2.63426E5	1.63658E6	5.57437E5	1.22509E5	7.72816E6	2.69156E6	9464.91176	4920.93688	3324.51805	2438.13314	1890.18421	1799.51969	1459.4838	1093.20143	1201.12136	1185.62771	723.71966	692.57476	702.87424
316	2.3369E5	1.91049E5	2.1946E5	2.73205E5	9.78089E5	1.03519E6	1.22774E5	3.086E6	6.84219E6	1.18912E4	5336.17269	3891.8301	2756.26196	2323.9787	1508.46139	1601.7194	1167.46363	1082.93334	1057.62306	810.14407	727.74916	593.78632
318	2.22651E5	1.98741E5	2.23319E5	2.78605E5	5.56318E5	1.6814E6	1.25056E5	7.74666E5	1.10637E7	1.72389E4	5858.94005	3324.99831	2795.76643	2179.8315	1522.55867	1711.80844	869.35631	830.63903	777.01151	737.04003	924.73506	764.89185
320	2.68606E5	2.02488E5	2.3566E5	2.85085E5	3.83312E5	2.20376E6	1.24722E5	1.56495E5	1.27813E7	5.12546E4	6255.16892	3563.06215	2711.75726	2217.4451	1865.99481	1644.67832	1052.13181	1052.98814	916.96785	964.69784	748.30483	785.53708
322	2.50378E5	2.26859E5	2.49841E5	2.88717E5	3.36703E5	2.33337E6	1.44411E5	1.06374E5	1.06462E7	5.18349E5	7314.1382	3833.40046	2864.35427	2351.74624	2070.97487	1241.70081	1052.72836	785.09473	796.76054	874.22236	966.55119	970.7246
324	2.74421E5	2.20473E5	2.55319E5	2.93297E5	3.21326E5	2.0181E6	2.13082E5	9.74101E4	6.31881E6	2.2731E6	8025.65632	4423.19616	3093.30098	2068.7464	1474.79772	1145.76171	1135.88074	936.47354	965.86259	1040.02307	770.0488	565.76149
326	2.88787E5	2.25753E5	2.63383E5	3.03406E5	3.21688E5	1.4322E6	4.0673E5	1.02704E5	2.52578E6	5.65403E6	9396.17684	4339.21749	3039.52772	1958.46249	1750.60747	1242.83977	883.33149	1109.1967	944.06036	794.59351	598.32143	844.11288
