Long Name	Sample - Blank	S1c/R1c
nm	nm	
		Z of Sample - Blank
600	211.124	10.3260346314729
600	212.698	-52.6314946280788
600	214.273	-5.14831568252726
600	215.848	-10.3329530471007
600	217.424	-16.411676440157
600	219.001	21.575558557847
600	220.579	16.3926507971805
600	222.157	-13.8453018164747
600	223.736	-14.6736628964931
600	225.315	2.56464501977534
600	226.896	-12.9045164825039
600	228.477	8.60012831515766
600	230.058	-13.8003321148938
600	231.641	-6.91573249260953
600	233.224	-31.894674773692
600	234.808	2.60615551354241
600	236.392	16.3926507971805
600	237.977	-9.51323998661713
600	239.563	-6.91400288870257
600	241.15	7.81500733281331
600	242.737	-9.52015840224498
600	244.325	-26.687552558328
600	245.913	5.17598934503864
600	247.503	20.6970389645267
600	249.093	11.2270390755836
600	250.683	-30.7090718665047
600	252.274	25.4581761019849
600	253.866	-15.9937060871765
600	255.459	8.57348385110286
600	257.052	-12.2736865469014
600	258.646	10.7292025293146
600	260.241	42.8055844314879
600	261.836	9.27408491882722
600	263.432	-17.8064576591234
600	265.028	1.85177957142476
600	266.625	30.7426837969755
600	268.223	-23.0972349599599
600	269.822	51.0969612779446
600	271.421	11.7284147629214
600	273.021	-14.2166412525626
600	274.621	36.2069231774734
600	276.222	-8.74879343365001
600	277.824	18.2735446143651
600	279.426	30.2843713349057
600	281.029	23.1974157633529
600	282.633	-1.72706628140596
600	284.237	-27.2994422926314
600	285.842	-14.4201003824372
600	287.448	8.35391804253779
600	289.054	29.2730616678793
600	290.661	17.4460406684088
600	292.268	2.45592657355735
600	293.876	29.8240868457478
600	295.485	-14.0506444365761
600	297.094	-35.4958791758176
600	298.704	-77.5928501040471
600	300.315	-47.8511198405024
600	301.926	-48.5954019640825
600	303.538	-40.3596632367825
600	305.15	-4.91536710160811
600	306.763	36.3001711431208
600	308.377	-34.6970615699333
600	309.991	56.305280677808
600	311.606	7.47325728513068
600	313.221	-18.2043747332211
600	314.837	9.17490816296356
600	316.454	15.7218991677446
600	318.071	-15.7274795977066
