Long Name	Sample - Blank	S1c/R1c
nm	nm	
		Z of Sample - Blank
600	211.124	23.3650423804548
600	212.698	-4.30145325681114
600	214.273	0.0683127603359104
600	215.848	-12.0594394901468
600	217.424	-55.4781558902456
600	219.001	-77.9669679752597
600	220.579	-29.4502662433011
600	222.157	29.532810828707
600	223.736	-26.0108114568606
600	225.315	6.95860779327292
600	226.896	28.6081923280284
600	228.477	-52.8266940838118
600	230.058	6.06814567276233
600	231.641	26.8614244671752
600	233.224	51.2080126485884
600	234.808	-41.6747949042596
600	236.392	-42.2806205233706
600	237.977	17.3168212627904
600	239.563	-37.2338697617627
600	241.15	47.5693123111682
600	242.737	-11.274292875154
600	244.325	37.2566406818746
600	245.913	14.8589122773084
600	247.503	-86.6638045343439
600	249.093	-32.8356400944757
600	250.683	11.3914562200555
600	252.274	-9.09595841414947
600	253.866	35.4745015342366
600	255.459	-25.7651523233185
600	257.052	-34.3555500900163
600	258.646	-3.588245874412
600	260.241	-43.9077879664922
600	261.836	23.2693835445888
600	263.432	-9.33909955532894
600	265.028	3.64740168995034
600	266.625	5.57175367310958
600	268.223	-13.8937639165606
600	269.822	-54.1146763264715
600	271.421	-2.69774001476268
600	273.021	0.0411027367825962
600	274.621	32.7501016417101
600	276.222	-26.4164573100462
600	277.824	-26.2475128125079
600	279.426	-38.1606356707365
600	281.029	21.560179304834
600	282.633	-83.6427782749115
600	284.237	-0.897860859637248
600	285.842	10.1939768411391
600	287.448	-24.4321863861112
600	289.054	-56.3277844122816
600	290.661	-19.9855051297221
600	292.268	-11.6173817893757
600	293.876	5.8669373131416
600	295.485	-61.3367379675588
600	297.094	-138.447649085185
600	298.704	-248.015086996868
600	300.315	-353.70175356229
600	301.926	-246.827556414014
600	303.538	-101.627503471984
600	305.15	-34.8648152448558
600	306.763	-4.99536775762799
600	308.377	-36.5683177002345
600	309.991	-35.817257739581
600	311.606	9.20466415042013
600	313.221	33.2884812215998
600	314.837	-68.4634039106206
600	316.454	-97.4351861691599
