Long Name	Sample - Blank	S1c/R1c
nm	nm	
		Z of Sample - Blank
600	211.124	13.9832035152213
600	212.698	-54.4392831255195
600	214.273	-64.0459167793054
600	215.848	-5.3107030756816
600	217.424	1.73070529810412
600	219.001	14.9410541657413
600	220.579	-14.9647716020152
600	222.157	69.356619854987
600	223.736	-28.0897376990666
600	225.315	56.0751186785282
600	226.896	-3.50410198150117
600	228.477	-82.5479947736051
600	230.058	28.2272988294549
600	231.641	-69.3945677530251
600	233.224	57.976589517804
600	234.808	-21.8638753581578
600	236.392	-24.8702449528516
600	237.977	17.8193496045563
600	239.563	21.1621730193953
600	241.15	45.5106343742222
600	242.737	2.80714312999342
600	244.325	-1.55045278242288
600	245.913	-14.153969056393
600	247.503	-21.1194816341024
600	249.093	-54.7144053862961
600	250.683	-1.81253849430143
600	252.274	65.3763702966654
600	253.866	-31.6489400605859
600	255.459	-94.1987666579165
600	257.052	32.3926079479244
600	258.646	34.6241810828547
600	260.241	26.8542385294701
600	261.836	2.71386797368543
600	263.432	19.0444215626333
600	265.028	-27.7161709190687
600	266.625	46.46934533665
600	268.223	17.0301587995317
600	269.822	2.86599355017935
600	271.421	16.3483934093573
600	273.021	-90.8085973732805
600	274.621	9.0046716886594
600	276.222	64.2629255396021
600	277.824	-23.175289878972
600	279.426	-12.1917646730198
600	281.029	-3.69178813935351
600	282.633	-37.6330780862611
600	284.237	-3.49019314967211
600	285.842	-17.2792568942363
600	287.448	-14.4891259494776
600	289.054	35.9775646679163
600	290.661	-16.8631901897559
600	292.268	46.499001461682
600	293.876	19.352453752735
600	295.485	-64.0626250449622
600	297.094	-135.597738429722
600	298.704	-137.080641908239
600	300.315	-114.87553644799
600	301.926	-132.528655127949
600	303.538	-56.170183385466
600	305.15	-57.2239058260832
600	306.763	-10.8000918333766
600	308.377	11.0433876629329
600	309.991	-14.3165831420897
600	311.606	112.637094194047
600	313.221	-29.6847767523595
600	314.837	56.7011714630844
600	316.454	4.26743853550746
600	318.071	-34.4753291476855
