Long Name	Sample - Blank	S1c/R1c
nm	nm	
		Z of Sample - Blank
600	211.124	-19.614374163396
600	212.698	-6.74062694434348
600	214.273	-61.3983523545505
600	215.848	-20.3498318596617
600	217.424	-15.9508883263601
600	219.001	50.2974419689755
600	220.579	-56.5152417234384
600	222.157	42.8673767160502
600	223.736	-8.65613339567981
600	225.315	62.2369036296695
600	226.896	15.9380016290034
600	228.477	-72.8600902661124
600	230.058	-18.5503056845354
600	231.641	-80.0324215719043
600	233.224	2.33524006236355
600	234.808	-19.189113150626
600	236.392	66.9193545048178
600	237.977	-51.0071262705278
600	239.563	-6.19202635974957
600	241.15	88.7723185004024
600	242.737	-66.0550298349855
600	244.325	-22.6850719220252
600	245.913	-15.9637750237167
600	247.503	8.90098064545653
600	249.093	28.2318474670059
600	250.683	27.9302384036095
600	252.274	-1.98630507085704
600	253.866	-23.8912112015987
600	255.459	-49.5306381128602
600	257.052	-67.88102466711
600	258.646	-13.7367871784033
600	260.241	71.6619215572036
600	261.836	4.57150105796348
600	263.432	0.826100056964535
600	265.028	-42.1565821239972
600	266.625	77.028839030619
600	268.223	-39.7384817983394
600	269.822	-60.7105395051281
600	271.421	34.7408348327481
600	273.021	-69.9626311457301
600	274.621	6.30266383843002
600	276.222	42.8448385065179
600	277.824	-0.886746678910584
600	279.426	-52.9238805655785
600	281.029	7.67419573619271
600	282.633	-13.9416428142929
600	284.237	-45.4599609786482
600	285.842	-6.02655746512933
600	287.448	-4.99823989439874
600	289.054	25.7744090930446
600	290.661	-36.4312142966764
600	292.268	-0.148586007639246
600	293.876	33.7650238861859
600	295.485	-74.2638736508384
600	297.094	-121.198069648625
600	298.704	-109.872673719009
600	300.315	-157.114200131837
600	301.926	-140.052499354816
600	303.538	-80.6689913129007
600	305.15	-52.9951944045169
600	306.763	-1.45146606445371
600	308.377	10.2352318843971
600	309.991	-38.9245742254721
600	311.606	67.6682703292449
600	313.221	9.36275282147749
600	314.837	48.2063800636482
600	316.454	27.2259409895335
