Wavelength	I1	I1 dark	R1	R1dark	XCorrect	I1c	R1c	I1c/R1c	Abs	Percent T
nm	uA	uA	uA	uA		uA	uA	uA/uA	OD	T*100
	Abs Detector Raw	Dark Offset for Abs Detector	Ref Detector Raw	Dark Offset for Ref Detector	Linear interp	Dark subtracted Abs Detector	Corrected Ref Detector	Corrected Intensity 	-Log(T)	% Transmittance
445	8.68252482370478		5.07000414111822		0.935176968574524	8.68096756883582	4.73821850389355	1.83211634535266	0.00285909715519286	99.3438308050516
440	7.8127033379226		4.60377525748313		0.939942717552185	7.81114608305364	4.32413646304178	1.80640600726068	0.00302410840354758	99.3060920439961
435	7.68564600444592		4.52884048117122		0.948230147361755	7.68408874957696	4.29120675262946	1.79065917643528	0.00321142251314051	99.2632698988871
430	8.20595618303093		4.80598719393099		0.960858643054962	8.20439892816197	4.61465570731673	1.77790055174724	0.0035283000801774	99.1908701046424
425	8.65502200154905		5.06175425955938		0.977734744548798	8.65346474668009	4.94577785100789	1.74966709127799	0.00389362381622639	99.1074669207645
420	8.15125790688231		4.81870767483719		0.992123365402222	8.14970065201335	4.77742912018269	1.70587578528045	0.00424399931408164	99.0275422940152
415	6.93945743809161		4.17892646035262		0.999114215373993	6.93790018322265	4.17187805894654	1.66301605300865	0.00455582566550634	98.9564653742385
410	6.00807787638353		3.68925691030729		1.00281167030334	6.00652062151457	3.6962707262974	1.62502183045758	0.00486037921627589	98.8870954432523
405	5.43344655055464		3.38452090444487		1.00957882404327	5.43188929568568	3.4135588083495	1.59126870244607	0.00519431612585813	98.8110885860357
400	5.3496309844833		3.35533538210055		1.02345275878906	5.34807372961434	3.43059895309294	1.55893294516185	0.00561267330524546	98.7159493987823
395	5.45554073991948		3.42180024145411		1.04821944236755	5.45398348505052	3.5832862786655	1.52206188981409	0.0060159792639688	98.6243197511112
390	5.49522160401874		3.43484326508364		1.08368313312531	5.49366434914978	3.71865165484116	1.47732696123817	0.00654790654292385	98.5035978583853
385	5.61786124708338		3.4975061762102		1.12599265575409	5.61630399221442	3.9343944855188	1.42748878204414	0.00715999786206191	98.364865428589
380	5.70332816080438		3.54235369312084		1.17243885993958	5.70177090593542	4.14926576042085	1.37416382443459	0.00776590517259829	98.2277270643787
375	5.6469443426703		3.50655118593969		1.21915531158447	5.64538708780134	4.27094665068201	1.3218116613327	0.00846690674268401	98.0693040324729
370	5.60971661820968		3.48837706858066		1.25962615013123	5.60815936334072	4.38983155732685	1.2775340671057	0.0091787511780987	97.9086920277855
365	5.66114348323856		3.53039872002408		1.27197480201721	5.6595862283696	4.486317428399	1.26152157503249	0.0100496028040481	97.7125612495882
360	5.87327337985187		3.67435311520082		1.25185632705688	5.87171612498291	4.595568802215	1.2776908316883	0.0108910522647573	97.5234255694523
355	6.17841102023416		3.87606887245145		1.21720862388611	6.1768537653652	4.71390712622237	1.31034693725823	0.0117366878371972	97.3337177942248
350	6.45238025742069		4.06200189783154		1.1792927980423	6.45082300255173	4.78633925979354	1.34775715895032	0.0126740294122232	97.1238681222889
345	6.66668070090032		4.21609430444238		1.14527189731598	6.66512344603136	4.8247379605217	1.38144775956095	0.0137876268228431	96.8751467003006
340	6.79199612520427		4.31969021101085		1.11531460285187	6.79043887033531	4.81407755848639	1.41053790426889	0.0149413861644597	96.618126924563
335	6.77654801491444		4.34623108981105		1.09089875221252	6.77499076004548	4.7376438457971	1.43003378484344	0.0162077693497	96.3368031730241
330	6.55067784980135		4.26118528326611		1.06744050979614	6.54912059493239	4.54498614320725	1.44095501913035	0.017657843970504	96.0156786772363
325	6.16472057107012		4.08878190749016		1.03879284858704	6.16316331620116	4.24391771924397	1.45223440319175	0.0192849689675695	95.6566199779339
320	5.86185774024905		3.96123866337089		1.00754153728485	5.86030048538009	3.98773749051549	1.4695803069581	0.0210376073200801	95.271366111278
315	5.74601178368069		3.94064192639264		0.978299379348755	5.74445452881173	3.85185050251479	1.49134929433562	0.0230016870915999	94.8414779013435
310	5.68890528000263		3.95634102667171		0.953616976737976	5.68734802513367	3.76963960011324	1.50872460724437	0.0251895452424918	94.3648936434698
305	5.51573575432739		3.9010287099982		0.934748709201813	5.51417849945843	3.6433503863298	1.5134911317199	0.0276102247718913	93.8403837753143
300	5.18072563847853		3.74305338714311		0.921929001808167	5.17916838360957	3.44774125070663	1.50219172698881	0.0303134232174499	93.2581029420753
295	4.69708610671965		3.47817354933433		0.920162856578827	4.69552885185069	3.19740380274237	1.4685442132218	0.0331828431268322	92.6439699162396
290	4.09474774242726		3.12625754976395		0.925946474075317	4.0931904875583	2.89164547555187	1.4155229339714	0.0364877192816829	91.9416473142789
285	3.45678984702719		2.73847210941893		0.924624860286713	3.45523259215823	2.52896213892937	1.36626505354524	0.0398077546396172	91.2414640627603
280	2.8521036372852		2.36252454622388		0.918464839458466	2.85054638241624	2.16681910988961	1.31554423228317	0.0431391513160342	90.5442443643892
275	2.30255499812366		2.01211500294631		0.889670491218567	2.3009977432547	1.78713917845756	1.28753136352852	0.0464514967953599	89.8562940952645
270	1.91688249111981		1.76521225979226		0.843315124511719	1.91532523625085	1.48580531046851	1.28908223894213	0.0497576736904195	89.1748374378252
265	1.68576751523666		1.6090797054845		0.793934762477875	1.6842102603677	1.27484483895518	1.32110999621571	0.0525339999970254	88.606585272134
260	1.46957951072941		1.44063782505404		0.754058063030243	1.46802225586045	1.08379866962666	1.35451564668016	0.0553144450840873	88.0411192289939
255	1.17711445208359		1.18657113600577		0.730857133865356	1.17555719721463	0.864765798401322	1.35939372184685	0.0578013199593201	87.538415236724
250	0.835205825520104		0.870790189696764		0.716208219528198	0.833648570651144	0.621267980208665	1.34185021151605	0.0604724034306978	87.0016715171692
245	0.491404315968574		0.536783746024063		0.708019316196442	0.489847061099614	0.377681580363581	1.29698424961062	0.063956070155758	86.3065844364551
240	0.236765525329566		0.273689829304949		0.70177036523819	0.235208270460606	0.189716663390943	1.2397870922699	0.0693065240201009	85.2498210407065
