Wavelength	I1	I1 dark	R1	R1dark	XCorrect	I1c	R1c	I1c/R1c	Abs	Percent T
nm	uA	uA	uA	uA		uA	uA	uA/uA	OD	T*100
	Abs Detector Raw	Dark Offset for Abs Detector	Ref Detector Raw	Dark Offset for Ref Detector	Linear interp	Dark subtracted Abs Detector	Corrected Ref Detector	Corrected Intensity 	-Log(T)	% Transmittance
600	2.68730052270934	0.00155164967393755	1.58274734108776	0.00335983836834202	0.717130899429321	2.68574887303541	1.13262758037261	2.37125505292027	-7.41835334038381E-6	100.00170815357
595	2.81392744359009		1.6582378791162		0.719892263412476	2.81237579391615	1.19133389842558	2.36069484603173	-4.12541727124816E-5	100.009499575492
590	2.95138265788459		1.74011059119139		0.723316371440887	2.94983100821065	1.2562202526292	2.34817978936164	1.76583077875032E-7	99.999959340252
585	3.07257940788859		1.81265596687808		0.726323843002319	3.07102775821466	1.31413491718841	2.33691968613475	-4.61057398670338E-5	100.010616802475
580	3.17413731153552		1.87375901717103		0.72833788394928	3.17258566186159	1.36228258002962	2.32887486661732	-3.70161140323246E-5	100.008523638479
575	3.28117648225039		1.93793894245169		0.73105776309967	3.27962483257646	1.41428907237054	2.31892114324221	-5.38898414945125E-5	100.012409364467
570	3.39745976303575		2.00752752249589		0.73466420173645	3.39590811336181	1.47239025180556	2.3063913315084	-1.87558489162015E-5	100.004318787069
565	3.51776380796519		2.08030607200977		0.738382756710052	3.51621215829126	1.53358128553472	2.29281107656791	-3.4759701329406E-5	100.008004037318
560	3.65217912847302		2.16030481314519		0.742404222488403	3.65062747879908	1.60132505694948	2.27975417168175	-2.99683880571328E-5	100.006900714448
555	3.80342702337647		2.2497939863716		0.747231364250183	3.80187537370254	1.67860605311067	2.26490031217103	-2.01467229370521E-5	100.004639061992
550	3.96177604251913		2.34327629190626		0.752462446689606	3.9602243928452	1.76069925967841	2.24923386039734	6.76692962220097E-6	99.9984418690116
545	4.13642918024899		2.44582831786367		0.757837355136871	4.13487753057505	1.85099385250592	2.23386886184261	-2.15153952629228E-5	100.004954225558
540	4.31122171983376		2.54772485065964		0.763391971588135	4.30967007015982	1.94234782317292	2.21879419264865	-1.69185087394186E-5	100.003895706483
535	4.50086415071661		2.65801777990643		0.769757688045502	4.49931250104267	2.04344335962999	2.2018288296757	-1.56221777853877E-5	100.003597204067
530	4.73006820619724		2.79049826521691		0.776710212230682	4.7285165565233	2.16479887903384	2.18427522404929	-4.03805337935106E-5	100.00929839379
525	4.97241622524839		2.93012044849689		0.783903956413269	4.97086457557445	2.29429922175429	2.16661563951261	3.23200631327458E-5	99.9925583073503
520	5.23179339218072		3.078320323393		0.791250944137573	5.23024174250678	2.43306538696149	2.14965112344906	3.20081501126556E-5	99.9926301226584
515	5.53386290757527		3.25025480756926		0.799825251102448	5.53231125790134	2.5969485840444	2.13031220251789	4.56596180842937E-5	99.9894870370554
510	5.82701045523204		3.41511756814097		0.809457659721375	5.8254588055581	2.76167342747806	2.10939452420262	4.17776179935918E-5	99.9903808106324
505	6.21345066364884		3.63262380872694		0.818737685680389	6.2118990139749	2.97141518381462	2.09055235626825	3.5243762585764E-5	99.9918851530364
500	6.65236153591847		3.87847913245158		0.828416645526886	6.65080988624454	3.21021332662095	2.07176570824504	8.77569482914153E-5	99.9797952573389
495	7.52592706465444		4.37464230795925		0.838614106178284	7.5243754149805	3.66581914108878	2.05257682536561	1.37949427326398E-4	99.9682410147389
490	8.21558418103933		4.75830987600626		0.848338663578033	8.2140325313654	4.03380796031007	2.03629736769472	1.45379919100927E-4	99.9665306387865
485	9.02588948053589		5.20655439569954		0.855348587036133	9.02433783086195	4.45054511268734	2.02769269884175	1.62474451535378E-4	99.962595872079
480	10.0471443104395		5.77132573377486		0.866066455841064	10.0455926607656	4.99544178044685	2.01095180411991	1.97888605526978E-4	99.9544448441975
475	11.5244923221145		6.59653436328999		0.879869520664215	11.5229406724405	5.80113330889832	1.98632578478511	2.77783303248177E-4	99.9360584819928
470	14.2935801626122		8.13176470871801		0.895019471645355	14.2920285129383	7.27508063237989	1.96451822806299	2.91871965053085E-4	99.9328165745969
465	15.056331707416		8.51956161634814		0.910354375839233	15.0547800577421	7.75276155411377	1.94186032327457	3.29583209953108E-4	99.9241394500617
460	13.8963686993557		7.84571343544695		0.922647356987	13.8948170496817	7.23572681890207	1.92030702615582	4.08816383713119E-4	99.9059108405433
455	12.3632752093879		7.00634054329311		0.929956316947937	12.3617235597139	6.5124661440093	1.89816319752929	5.39305810100281E-4	99.8758973192581
