Long Name	Sample - Blank	S1c/R1c
nm	nm	
		Z of Sample - Blank
600	211.124	52.7687263895391
600	212.698	-23.5857655626844
600	214.273	-72.8580141523948
600	215.848	-14.1178330012056
600	217.424	1.73380995283251
600	219.001	18.4626642740596
600	220.579	25.5834191192987
600	222.157	37.6211474377081
600	223.736	2.75943334714879
600	225.315	88.6931668811965
600	226.896	21.1726269454993
600	228.477	-46.4015062222161
600	230.058	15.8681331792744
600	231.641	-35.8914600411847
600	233.224	58.8473676152256
600	234.808	-47.4312521728415
600	236.392	31.5754866624943
600	237.977	-9.53801601873335
600	239.563	18.5038898371505
600	241.15	107.217669499892
600	242.737	-35.1131900254139
600	244.325	-41.2371793705004
600	245.913	-0.918436930279898
600	247.503	-5.24677797789754
600	249.093	40.5125025867478
600	250.683	3.9894322320752
600	252.274	27.5408392745159
600	253.866	-16.1781439080655
600	255.459	-28.5715933748712
600	257.052	-13.2523557042295
600	258.646	-12.7776342313848
600	260.241	12.8890942703945
600	261.836	49.102303657164
600	263.432	12.3486848246862
600	265.028	-31.555664862951
600	266.625	22.6627646249761
600	268.223	-56.641841652745
600	269.822	-10.2053435901303
600	271.421	2.5733229017696
600	273.021	-53.4942219362941
600	274.621	26.1345511805081
600	276.222	29.3856576997348
600	277.824	10.6951359388533
600	279.426	-49.3430304412588
600	281.029	49.859455670074
600	282.633	-12.1952581086043
600	284.237	14.8228776441208
600	285.842	10.408116736929
600	287.448	-17.0722966884097
600	289.054	-12.789307426306
600	290.661	-26.2096472993854
600	292.268	26.1566194284765
600	293.876	35.4231430802854
600	295.485	-18.3650379648574
600	297.094	56.4207595039464
600	298.704	320.599665692619
600	300.315	456.544065822306
600	301.926	347.075927585791
600	303.538	196.956485040085
600	305.15	4.47479128959848
600	306.763	-42.0363826615048
600	308.377	-7.56194669537042
600	309.991	-20.2418321755436
600	311.606	78.6575988395242
600	313.221	-8.47006777227506
600	314.837	92.3670241552695
600	316.454	-35.5677531971052
600	318.071	-74.216579457874
600	319.689	-22.5614885477016
