Wavelength	I1	I1 dark	R1	R1dark	XCorrect	I1c	R1c	I1c/R1c	Abs	Percent T
nm	uA	uA	uA	uA		uA	uA	uA/uA	OD	T*100
	Abs Detector Raw	Dark Offset for Abs Detector	Ref Detector Raw	Dark Offset for Ref Detector	Linear interp	Dark subtracted Abs Detector	Corrected Ref Detector	Corrected Intensity 	-Log(T)	% Transmittance
600	2.74233333083905	0.00154643047668515	1.61880789050422	0.00333202644733346	0.717130899429321	2.74078690036237	1.15850765939747	2.36579091914491	9.39594936584774E-4	99.7838841378964
595	2.8700808225161		1.69503950152774		0.719892263412476	2.86853439203941	1.21784712326744	2.35541418724482	8.74262477764071E-4	99.7988961105217
590	3.00863944305619		1.77807267014127		0.723316371440887	3.00709301257951	1.28369896264536	2.3425219619892	0.00101753799807929	99.765977478082
585	3.13118234686341		1.85168322844088		0.726323843002319	3.12963591638673	1.34250154824991	2.33119724924454	9.77046474109727E-4	99.7752796105349
580	3.23336563551761		1.91352128385785		0.72833788394928	3.23181920504092	1.39126320168502	2.32293875172341	0.0010558483107054	99.7571772345298
575	3.34420354132472		1.98032799794637		0.73105776309967	3.34265711084804	1.44529825258115	2.31278015100233	0.00107114479076846	99.7536637042783
570	3.46263193928901		2.05190308652756		0.73466420173645	3.46108550881232	1.50501182255423	2.29970652518751	0.00115379208819104	99.7346821453488
565	3.58463450130151		2.12587119658356		0.738382756710052	3.58308807082482	1.56724632367026	2.28623160042498	0.00116845009679789	99.7313160257692
560	3.72185200270634		2.20804853805207		0.742404222488403	3.72030557222965	1.63679084760526	2.27292667091383	0.00123897118971548	99.7151228879262
555	3.87702271302381		2.30041557088612		0.747231364250183	3.87547628254712	1.71645287070764	2.25784019397479	0.0012619892083238	99.7098380320834
550	4.03785930417801		2.39613864081613		0.752462446689606	4.03631287370133	1.80049711950301	2.24177691259815	0.00141032651616432	99.6757870277668
545	4.21402362378659		2.50030332594678		0.757837355136871	4.21247719330991	1.89229812546534	2.22611708832825	0.00145871708284897	99.6646814316518
540	4.3908693301112		2.60425683139078		0.763391971588135	4.38932289963452	1.98552511479826	2.21066098178289	0.00158415220201459	99.6358999331051
535	4.57831099537785		2.71418886220151		0.769757688045502	4.57676456490116	2.08670289051248	2.19329957595312	0.00166333294121413	99.617735932882
530	4.81226471709926		2.85045314290703		0.776710212230682	4.81071828662258	2.21138804661186	2.17542927121869	0.00176865574336522	99.5935800953159
525	5.05892439384804		2.9942161833482		0.783903956413269	5.05737796337135	2.34456592376836	2.15706366457923	0.00194241287043561	99.55374161306
520	5.3244878771619		3.14674448156685		0.791250944137573	5.32294144668521	2.48722807292713	2.1401099097522	0.00195687550930609	99.5504263836488
515	5.63192293257407		3.32371065078161		0.799825251102448	5.63037650209739	2.65572266696336	2.12009204580663	0.00213492205482078	99.5096223267205
510	5.93036753489717		3.49303049776129		0.809457659721375	5.92882110442049	2.82476315772305	2.09887370139715	0.00224882740231577	99.4835266881593
505	6.32186438489533		3.71559739140321		0.818737685680389	6.32031795441864	3.03937155353544	2.07948184125984	0.00240439524217108	99.4478972559872
500	6.76839448662671		3.9682944079716		0.828416645526886	6.76684805615002	3.28464083574263	2.06014855034222	0.00256977926727701	99.4100336334825
495	7.65570830925305		4.47605257391145		0.838614106178284	7.65416187877636	3.75088654409687	2.04062740602551	0.0027066771327833	99.3787026419647
490	8.33931390613087		4.85985782433097		0.848338663578033	8.33776747565419	4.11997860500884	2.02374047902035	0.00284496431759755	99.3470637106728
485	9.17064136960593		5.32471986934847		0.855348587036133	9.16909493912924	4.55164157249674	2.01445891401762	0.00302355683054296	99.3062181671605
480	10.1869207092951		5.89253053309523		0.866066455841064	10.1853742788184	5.10043727839704	1.99696099037599	0.00323006990174426	99.2590079036116
475	11.7187641797366		6.7567341429233		0.879869520664215	11.7172177492599	5.9421126830764	1.97189423597292	0.00344916664356533	99.2089454657626
470	14.4683748406247		8.29478463677755		0.895019471645355	14.466828410148	7.42101153447025	1.94944157450104	0.00364999961557587	99.1630783824087
465	15.1927361736678		8.66766152005323		0.910354375839233	15.1911897431911	7.88761026821706	1.92595592665166	0.00389111415566272	99.1080396354323
460	14.0361372407894		7.99460506571138		0.922647356987	14.0345908103127	7.37312694863844	1.90347879645615	0.00416500034903015	99.0455572245236
455	12.4895221844693		7.14460572340469		0.929956316947937	12.4879757539926	6.64107258553964	1.88041548908592	0.00446349150128323	98.9775064748681
450	11.0786972604192		6.41292883765645		0.932973027229309	11.0771508299425	5.9799809402731	1.85237226348696	0.00474580697256368	98.9131865207636
