Long Name	Sample - Blank	S1c/R1c
nm	nm	
		Z of Sample - Blank
600	211.124	15.7693439908515
600	212.698	-28.907053880136
600	214.273	-38.5359183006646
600	215.848	-42.2243625322504
600	217.424	36.9224464940772
600	219.001	40.4312919628331
600	220.579	-29.8888417421373
600	222.157	53.4962529861612
600	223.736	-21.9234639735412
600	225.315	31.4841263322356
600	226.896	-23.7347217594476
600	228.477	-13.0217663841665
600	230.058	23.7483621718144
600	231.641	-67.5861965106522
600	233.224	47.3807808385108
600	234.808	-61.4752711671241
600	236.392	42.1311530477437
600	237.977	-25.4186690299303
600	239.563	7.91308952118996
600	241.15	53.4803391717332
600	242.737	-52.6917904849286
600	244.325	-61.4616307547573
600	245.913	-18.4896407728028
600	247.503	1.78170355911162
600	249.093	5.26099480107277
600	250.683	15.5786131822666
600	252.274	59.437551147985
600	253.866	-32.5090679420619
600	255.459	-56.575901709089
600	257.052	0.979848566081003
600	258.646	-3.64876870985199
600	260.241	39.8771307569126
600	261.836	18.8273232236879
600	263.432	61.9911281000678
600	265.028	-6.63685793406072
600	266.625	67.3523792226801
600	268.223	-16.9524458641038
600	269.822	-40.9308852411081
600	271.421	56.7823114028341
600	273.021	-47.0945619845924
600	274.621	5.38998268154324
600	276.222	-3.6218734008878
600	277.824	-16.8895529513759
600	279.426	-23.7285499242796
600	281.029	32.3120248236521
600	282.633	-30.5755849771708
600	284.237	-14.7917773012976
600	285.842	-17.247741532528
600	287.448	-23.0855731920889
600	289.054	-5.95273389741641
600	290.661	-17.7320168239766
600	292.268	45.5803748750839
600	293.876	-14.4023458267011
600	295.485	27.1561512886112
600	297.094	-14.0222909108656
600	298.704	-18.977086227165
600	300.315	-25.6169767302507
600	301.926	-44.1885346469333
600	303.538	-4.85845681812087
600	305.15	-33.597601157673
600	306.763	-23.4921180766382
600	308.377	3.39707583613147
600	309.991	-11.7851458185468
600	311.606	40.5033330996756
600	313.221	74.4542324532921
600	314.837	67.6888961383994
600	316.454	0.013115488208058
600	318.071	-32.8021296993547
