Long Name	Sample - Blank	S1c/R1c
nm	nm	
		Z of Sample - Blank
600	211.124	27.1893345436713
600	212.698	-45.6139366340304
600	214.273	-79.8051452182614
600	215.848	26.2889250609526
600	217.424	-18.3919138366581
600	219.001	13.1539526686475
600	220.579	7.00292850035661
600	222.157	33.3646112872887
600	223.736	-48.2181547808804
600	225.315	58.7847606594268
600	226.896	-7.01452755812146
600	228.477	-58.7815972800364
600	230.058	18.398240595439
600	231.641	-88.5540607746216
600	233.224	57.8780244179273
600	234.808	-18.4404189873111
600	236.392	35.0852913081689
600	237.977	-75.389563508006
600	239.563	14.0195649780717
600	241.15	79.8083085976519
600	242.737	-85.8992285575249
600	244.325	-23.703687190445
600	245.913	49.0742769521333
600	247.503	16.6364366424834
600	249.093	-16.6396000218738
600	250.683	55.0321657928937
600	252.274	47.6711384676324
600	253.866	-10.2927589090462
600	255.459	-53.1206425948754
600	257.052	-26.705650452941
600	258.646	-22.6398924715418
600	260.241	52.8060993928011
600	261.836	20.7268793486465
600	263.432	39.9561558160029
600	265.028	15.2382899814089
600	266.625	54.9438477508762
600	268.223	2.81181513150214
600	269.822	-10.2163036129774
600	271.421	77.7387388434154
600	273.021	-19.0140165481644
600	274.621	10.7620295488701
600	276.222	75.5282303230255
600	277.824	6.19869937794338
600	279.426	-72.1180847215044
600	281.029	57.6123081334913
600	282.633	4.33759926599387
600	284.237	35.5392993340957
600	285.842	-0.00724427748864631
600	287.448	-46.1433961637317
600	289.054	1.69078866609204
600	290.661	12.6335393578524
600	292.268	-17.6546237873409
600	293.876	13.4780169083687
600	295.485	-10.1574318841339
600	297.094	-71.6282108224088
600	298.704	-105.337318513211
600	300.315	-159.344985314288
600	301.926	-116.906372590093
600	303.538	30.9473269287543
600	305.15	-54.6755591999282
600	306.763	-27.7214145830054
600	308.377	41.9930614455959
600	309.991	-42.0885911467856
600	311.606	69.2252343167756
600	313.221	-32.8720040552855
600	314.837	22.0088318100931
600	316.454	-19.382197541277
600	318.071	-25.2630251459063
