Long Name	Sample - Blank	S1c/R1c
nm	nm	
		Z of Sample - Blank
600	211.124	15.742530243264
600	212.698	2.03281622385546
600	214.273	-61.3995429958802
600	215.848	44.1021928974863
600	217.424	-7.97894562227897
600	219.001	-40.6511272095653
600	220.579	3.56137254224226
600	222.157	120.545646819295
600	223.736	-3.38278049238877
600	225.315	71.0698788643536
600	226.896	-20.270410177622
600	228.477	-41.0818584521206
600	230.058	-22.0563491560918
600	231.641	-12.0445873099573
600	233.224	23.5691473524327
600	234.808	-48.3306685129722
600	236.392	-30.1981287061783
600	237.977	-14.8022863878915
600	239.563	5.28953173987706
600	241.15	100.212204153489
600	242.737	-43.0621476024897
600	244.325	-13.0005892873758
600	245.913	-37.1107654967176
600	247.503	17.7018085642386
600	249.093	-0.919233025978039
600	250.683	14.7044086361944
600	252.274	53.6096524793359
600	253.866	-57.4671784184693
600	255.459	-45.1690897267744
600	257.052	11.8405041303753
600	258.646	30.0798822185513
600	260.241	-26.2965309774607
600	261.836	41.5541346767963
600	263.432	18.087310162258
600	265.028	6.88912623774729
600	266.625	57.912751311876
600	268.223	-7.54177627568174
600	269.822	-18.6099595914662
600	271.421	43.0324149031893
600	273.021	-28.0382076033129
600	274.621	-13.5654420458493
600	276.222	-22.4943048323222
600	277.824	37.4716821043984
600	279.426	-36.0807279421739
600	281.029	69.2097874480834
600	282.633	2.73260924416119
600	284.237	-40.16039551349
600	285.842	-14.6874778300732
600	287.448	-2.44218767989891
600	289.054	-23.0692849050192
600	290.661	9.4998233213572
600	292.268	32.9475369221553
600	293.876	52.3785315979688
600	295.485	-36.1116085402115
600	297.094	-51.7548406772248
600	298.704	-98.0941805896816
600	300.315	-172.460531366283
600	301.926	-142.646095754437
600	303.538	-73.9019623649976
600	305.15	-55.5338861928665
600	306.763	-98.6558047220472
600	308.377	-40.5588941694525
600	309.991	-33.8077727652698
600	311.606	37.0651228695419
600	313.221	9.34786342177388
600	314.837	49.9038603916666
600	316.454	-21.182301560453
600	318.071	-12.4616651609778
