Long Name	Sample - Blank	S1c/R1c
nm	nm	
		Z of Sample - Blank
600	211.124	2.67795640592515
600	212.698	-40.3613733707679
600	214.273	-33.3977251216739
600	215.848	-10.495654870029
600	217.424	8.76632338384507
600	219.001	43.7852946148671
600	220.579	-35.898112694226
600	222.157	46.5192238052251
600	223.736	17.4515827350633
600	225.315	77.1752993524813
600	226.896	-13.1388695476855
600	228.477	-28.1537578786893
600	230.058	38.5104458356437
600	231.641	-27.2475950712764
600	233.224	35.1058255516937
600	234.808	-37.7123684050666
600	236.392	20.2028827895556
600	237.977	14.8064379613919
600	239.563	31.5120558582811
600	241.15	24.6507026979781
600	242.737	9.56247071840721
600	244.325	-56.1048556758114
600	245.913	8.77018357587492
600	247.503	-11.397957485412
600	249.093	23.6461049938041
600	250.683	17.2856102763981
600	252.274	19.2868205516085
600	253.866	-31.6554484833365
600	255.459	-39.2305889892317
600	257.052	-31.1524822425724
600	258.646	-8.13419894770169
600	260.241	94.402304809654
600	261.836	47.0470087624558
600	263.432	-37.0050989099018
600	265.028	13.2894224163404
600	266.625	6.7063293000526
600	268.223	-23.4542702636946
600	269.822	-0.0265597641424424
600	271.421	32.9583043166544
600	273.021	-29.8586592218037
600	274.621	-34.9197289277291
600	276.222	-18.5879720128724
600	277.824	-8.84990710319995
600	279.426	-9.73828342575272
600	281.029	32.3162098622974
600	282.633	-18.3198024913243
600	284.237	26.8443223369568
600	285.842	19.7447173276856
600	287.448	-0.0507943404371183
600	289.054	1.68144424763828
600	290.661	-65.8357401875397
600	292.268	56.3923752218632
600	293.876	4.24607824652184
600	295.485	-84.9867702284585
600	297.094	-107.805352473018
600	298.704	-118.005375332669
600	300.315	-119.046702418797
600	301.926	-124.519544084792
600	303.538	-24.4665868212937
600	305.15	-22.778856678268
600	306.763	-5.93814834084742
600	308.377	23.4784771577199
600	309.991	-36.1777175541643
600	311.606	46.4581828433376
600	313.221	17.6778154973001
600	314.837	42.2773974425836
600	316.454	10.0880388129107
600	318.071	-41.2311500958268
