Long Name	Sample - Blank	S1c/R1c
nm	nm	
		Z of Sample - Blank
600	211.124	25.8655337069072
600	212.698	-64.7746319521316
600	214.273	71.6615239478572
600	215.848	13.8018968368643
600	217.424	22.4799670966597
600	219.001	-3.49471059832206
600	220.579	-4.29273161980544
600	222.157	26.7776598068322
600	223.736	-20.7317849491042
600	225.315	17.2982611319754
600	226.896	34.5237596052345
600	228.477	-5.18170596468428
600	230.058	37.0881534389525
600	231.641	33.6595907121907
600	233.224	-31.0885820913167
600	234.808	-3.4632903593309
600	236.392	-12.9708018796008
600	237.977	-74.2159956008411
600	239.563	-21.6058760228819
600	241.15	24.2083048827471
600	242.737	50.933046392331
600	244.325	-33.6843961640259
600	245.913	-18.1210876052939
600	247.503	16.3695980641604
600	249.093	4.31588337485156
600	250.683	-13.7448395341097
600	252.274	39.4861157278384
600	253.866	-15.1765287772078
600	255.459	-28.2662405986132
600	257.052	-5.30364968412569
600	258.646	3.52067989865584
600	260.241	-3.66983927845382
600	261.836	-10.2236638236669
600	263.432	9.36733022092426
600	265.028	-24.4767611490038
600	266.625	2.82739431746094
600	268.223	11.0757619553079
600	269.822	-21.0216559758011
600	271.421	18.0457440260806
600	273.021	-48.1041767105705
600	274.621	45.0507231345166
600	276.222	-0.909642904136675
600	277.824	-22.6373979871763
600	279.426	53.6752259723462
600	281.029	-16.378387172775
600	282.633	7.69839730259858
600	284.237	-24.7347105597695
600	285.842	-33.888121780446
600	287.448	11.745577457597
600	289.054	-67.0549721683981
600	290.661	5.84288661692604
600	292.268	4.97565789711586
600	293.876	26.5135008577541
600	295.485	-13.2391390002743
600	297.094	-6.4732572288566
600	298.704	-24.6739291980689
600	300.315	-49.4924259455814
600	301.926	58.9758171709993
600	303.538	-9.83338584150459
600	305.15	19.9439814000868
600	306.763	19.7872681688573
600	308.377	-13.2257152555379
600	309.991	-10.7425762113041
600	311.606	-16.6364533922481
600	313.221	49.78978742767
600	314.837	-13.3236807435237
600	316.454	-19.1571122971321
600	318.071	11.5586269056305
