Wavelength	I1	I1 dark	R1	R1dark	XCorrect	I1c	R1c	I1c/R1c	Abs	Percent T
nm	uA	uA	uA	uA		uA	uA	uA/uA	OD	T*100
	Abs Detector Raw	Dark Offset for Abs Detector	Ref Detector Raw	Dark Offset for Ref Detector	Linear interp	Dark subtracted Abs Detector	Corrected Ref Detector	Corrected Intensity 	-Log(T)	% Transmittance
600	2.74198938927142	0.00154493835880934	1.62147202558472	0.00332751313596539	0.717130899429321	2.74044445091261	1.160421429619	2.36159414240771	0.0013073860077096	99.6994159080803
595	2.86887385897925		1.69739578586077		0.719892263412476	2.86732892062044	1.21954664322712	2.35114330111476	0.00118810683163733	99.7268021584471
590	3.00914924090572		1.78154201680709		0.723316371440887	3.00760430254691	1.28621166243896	2.33834320615924	0.00139585726971186	99.6791079485093
585	3.1317001665228		1.85550546947379		0.726323843002319	3.13015522816399	1.34528101117147	2.32676682579371	0.00138998180149319	99.6804564929115
580	3.23172633799812		1.91641612678248		0.72833788394928	3.23018139963931	1.39337491267077	2.31824282916636	0.00154532583457319	99.6448078818621
575	3.34068140592213		1.98225165223556		0.73105776309967	3.33913646756332	1.44670785447409	2.30809313520812	0.00154012843212856	99.6460003843889
570	3.45960289226335		2.05425318352338		0.73466420173645	3.45805795390454	1.50674167045596	2.2950569574797	0.00149332214159759	99.6567403573409
565	3.58065199741117		2.12831671838369		0.738382756710052	3.57910705905236	1.56905538734992	2.28105845587603	0.00175690159939223	99.5962756237413
560	3.71906096170187		2.21139362641761		0.742404222488403	3.71751602334306	1.63927760603385	2.2677769827756	0.00183565805252241	99.5782161305457
555	3.8726438614788		2.30307887263329		0.747231364250183	3.87109892311999	1.7184463457934	2.25267372041967	0.00190748060614981	99.5617494916364
550	4.03247752620472		2.39849849708925		0.752462446689606	4.03093258784591	1.80227621882544	2.23657869184609	0.00201668609473914	99.5367173462375
545	4.207435562615		2.50280117815034		0.757837355136871	4.20589062425619	1.89419451152876	2.2204111555902	0.00215446319169718	99.5051449790109
540	4.39150922398885		2.61140088312004		0.763391971588135	4.38996428563004	1.99098227195866	2.20492384460629	0.00230491226448323	99.4706801983692
535	4.58080006958665		2.72278110565676		0.769757688045502	4.57925513122784	2.09332031012584	2.18755586953272	0.0023995741257503	99.4490012362855
530	4.8132639065484		2.85913296139448		0.776710212230682	4.81171896818959	2.21813325580641	2.16926505907341	0.00255999782249618	99.4122726320087
525	5.0598679224901		3.00285508077462		0.783903956413269	5.05832298413129	2.35134152764261	2.15124979704782	0.00270962019668675	99.3780291890573
520	5.32521516101316		3.15658579793378		0.791250944137573	5.32367022265435	2.4950185949559	2.13371965780818	0.00280494992677178	99.3562176270631
515	5.62855585641565		3.3319255400717		0.799825251102448	5.62701091805684	2.66229675271298	2.11359267606915	0.00305659939210777	99.2986629088274
510	5.92399980054762		3.50059190007482		0.809457659721375	5.92245486218881	2.83088744607844	2.09208418737843	0.00319024901078843	99.268109477563
505	6.3160273575749		3.72454927222681		0.818737685680389	6.31448241921609	3.04670449094155	2.07256149652528	0.00340731162076966	99.2185071639798
500	6.76320236229849		3.97908415402224		0.828416645526886	6.76165742393968	3.29358297987425	2.05297922209868	0.00362789385931631	99.16812594972
495	7.64856287308368		4.48827156735221		0.838614106178284	7.64701793472487	3.76113734928616	2.03316636021714	0.00385147098548607	99.1170868058924
490	8.32878130135525		4.87242081711931		0.848338663578033	8.32723636299644	4.13064010633798	2.01596753738465	0.00407397895629228	99.0663178137888
485	9.16527663655445		5.34364616679889		0.855348587036133	9.16373169819563	4.56783401473328	2.00614375842873	0.00436961366248024	98.9989039347085
480	10.181697319342		5.91448241777314		0.866066455841064	10.1801523809832	5.11945297818665	1.98852346615147	0.0046014013577466	98.9460812386744
475	11.7013240938688		6.77730713112234		0.879869520664215	11.69977915551	5.96021819946684	1.96297832796735	0.00491581814512365	98.8744730292391
470	14.4386670516809		8.31802314710136		0.895019471645355	14.4371221133221	7.44181449320365	1.94000026828229	0.00530560881828227	98.7857704122521
465	15.1464111113529		8.68553846138805		0.910354375839233	15.1448661729941	7.90388872870059	1.91612846446081	0.00567817750117932	98.7010612951297
460	13.9977621315677		8.01658425833189		0.922647356987	13.9962171932089	7.39341015681327	1.89306651414583	0.00609322934488882	98.6067785217194
455	12.4553008584342		7.16711931380952		0.929956316947937	12.4537559200754	6.66201343833621	1.86936817755589	0.00649703085063524	98.5151377984221
450	11.0336716323439		6.42801007197119		0.932973027229309	11.0321266939851	5.99405553590384	1.84051125784599	0.00703946305381364	98.3921695647459
445	8.78570808663883		5.19476999877397		0.935176968574524	8.78416314828002	4.85491744624794	1.80933316488599	0.00757585594975786	98.2707213670626
440	7.90922805433379		4.72359659896398		0.939942717552185	7.90768311597498	4.43678255211075	1.78230125616884	0.0082747902797717	98.112696008299
435	7.77445594549731		4.64787489353738		0.948230147361755	7.7729110071385	4.40409984694669	1.76492615455287	0.00903208623176745	97.941762210903
430	8.29106821882365		4.93210428042249		0.960858643054962	8.28952328046484	4.73585775653575	1.75037421025258	0.00984325075976818	97.7589997344523
425	8.73257004974179		5.19459435749863		0.977734744548798	8.73102511138298	5.07568196195758	1.72016788617221	0.0106617693627311	97.5749260110373
420	8.19892038065019		4.93748573547911		0.992123365402222	8.19737544229138	4.89529366097813	1.67454212351654	0.0115756052093805	97.3698261946976
415	6.9617142462709		4.27809658446807		0.999114215373993	6.96016930791209	4.27098254660899	1.62964124342728	0.0126290683302895	97.1339235579946
