Long Name	Sample - Blank	S1c/R1c
nm	nm	
		Z of Sample - Blank
600	211.124	-27.3334193736791
600	212.698	-25.3860766519624
600	214.273	-59.6431384693257
600	215.848	45.7307430862304
600	217.424	-18.4889607065372
600	219.001	-49.2854070519793
600	220.579	-7.90213680422606
600	222.157	59.6527844686926
600	223.736	3.58601346369145
600	225.315	-1.94734272171675
600	226.896	-30.7747428468665
600	228.477	-49.0780180655901
600	230.058	40.4650633832548
600	231.641	-57.9128307333651
600	233.224	92.2422375459805
600	234.808	0.973671360858376
600	236.392	29.8179519849002
600	237.977	-48.2876206927036
600	239.563	-31.6688347129476
600	241.15	100.098555853214
600	242.737	-29.8251864844255
600	244.325	-76.4186719387945
600	245.913	12.2930166398545
600	247.503	17.6165723390317
600	249.093	6.14047957032289
600	250.683	43.5955401609819
600	252.274	24.2118392818637
600	253.866	-43.6611648333751
600	255.459	-56.5749422646197
600	257.052	-37.3857153751601
600	258.646	13.6284894791488
600	260.241	46.3843867174422
600	261.836	37.7179020735397
600	263.432	46.7247308813811
600	265.028	-57.4171709099934
600	266.625	42.6508030999487
600	268.223	49.9624021206504
600	269.822	13.0686482829639
600	271.421	35.6794978309725
600	273.021	-1.73250742554677
600	274.621	-31.5106571180578
600	276.222	-0.950455284990525
600	277.824	11.5618348065976
600	279.426	2.74649871295018
600	281.029	72.5968497037863
600	282.633	-4.32919018409102
600	284.237	-12.1833764083043
600	285.842	4.33308502551156
600	287.448	-26.5150601014129
600	289.054	24.7685015156617
600	290.661	-44.0046851028905
600	292.268	60.7976775033355
600	293.876	-10.1873066735352
600	295.485	-49.6776084792164
600	297.094	-4.71818376092169
600	298.704	19.8885797606067
600	300.315	1.45428683261815
600	301.926	3.8725737834007
600	303.538	42.313531579712
600	305.15	14.4852893547963
600	306.763	19.4599107826863
600	308.377	10.9897242745072
600	309.991	-36.2819526032708
600	311.606	6.63030329961127
600	313.221	-17.7645937619461
600	314.837	52.4333391001019
600	316.454	-43.1204766058274
600	318.071	-72.4615978410749
