Long Name	Sample - Blank	S1c/R1c
nm	nm	
		Z of Sample - Blank
600	211.124	35.3664442967859
600	212.698	-25.8801056381213
600	214.273	34.5012721002569
600	215.848	13.8009073901439
600	217.424	-12.079862498046
600	219.001	21.5642084065049
600	220.579	-29.3368089238259
600	222.157	-8.63644421371293
600	223.736	-55.2401633143475
600	225.315	28.4908999792857
600	226.896	44.0048812607046
600	228.477	11.2226613023399
600	230.058	56.0781012580648
600	231.641	31.0571895658553
600	233.224	-41.4239781726263
600	234.808	18.987290818838
600	236.392	5.17575542759683
600	237.977	-71.602710540581
600	239.563	-40.5700982272631
600	241.15	9.49962366003622
600	242.737	34.505921850737
600	244.325	-8.6244877124785
600	245.913	22.4532936055028
600	247.503	77.6662226670385
600	249.093	-24.1710172472578
600	250.683	4.05090085033322
600	252.274	34.5428188970207
600	253.866	-40.4098137092056
600	255.459	-40.2504253848486
600	257.052	35.0092057225947
600	258.646	22.2886361742282
600	260.241	-10.0395252835449
600	261.836	57.4619114857222
600	263.432	2.80588296054889
600	265.028	5.64087720350751
600	266.625	-21.4359025418835
600	268.223	-1.86398081386636
600	269.822	6.40292262696046
600	271.421	26.1201182768572
600	273.021	-62.3117674610275
600	274.621	14.9966904153546
600	276.222	34.11577299351
600	277.824	-61.9217022063508
600	279.426	55.3902334507946
600	281.029	56.7070981928494
600	282.633	21.4497274157236
600	284.237	-35.8432135064182
600	285.842	-20.3169702279916
600	287.448	22.6975191400102
600	289.054	-11.717908507164
600	290.661	-24.1134266495102
600	292.268	-17.4196360687595
600	293.876	34.7807718846638
600	295.485	44.7627083001663
600	297.094	42.3156545392734
600	298.704	133.490871859419
600	300.315	153.533081688719
600	301.926	111.726357832957
600	303.538	56.2345716697558
600	305.15	-4.11639474772872
600	306.763	61.1274582011783
600	308.377	-38.058725319564
600	309.991	-13.2446130229434
600	311.606	22.4362830952078
600	313.221	41.4816664141722
600	314.837	2.49626843102675
600	316.454	8.28109506552065
600	318.071	50.4929393712744
600	319.689	-36.8078381995847
