Sample - Blank	600	595	590	585	580	575	570	565	560	555	550	545	540	535	530	525	520	515	510	505	500	495	490	485	480	475	470	465	460	455	450	445	440	435	430	425	420	415	410	405	400	395	390	385	380	375	370	365	360	355	350	345	340	335	330	325	320	315	310	305	300	295	290	285	280	275	270	265	260	255	250	245	240
nm																																																																									
211.124	-17.3594929484162	3.27789095445355	63.2509775377354	-10.4622129390952	-8.67206789557524	20.1252085322568	-8.02620287504064	-19.2247966576622	23.8802153637458	-1.78063965604385	9.44819756356153	15.894815643071	5.05149799126615	14.8432904344865	26.7006294593367	-0.870398721363976	8.04300011218079	-4.91874861452415	-9.58095743742938	8.56806113994042	-6.10084838347953	4.8041392292493	7.53946682850652	2.42141983002262	-3.52236388084149	-4.89137199093412	4.31019410152354	7.3556652104768	2.97924296595618	0.292548537948547	-0.838300104828547	4.74132336658738	-3.86583209917979	15.0470377939876	-16.1168070627348	-5.15289752223429	1.83543392603178	-0.241798822411301	2.39890330572017	-3.74061076065038	-1.15260227361544	15.5812297488337	2.88682975576515	15.6618901610926	14.1559696475005	13.2767007883041	-5.12046245965856	3.92795716298811	-11.2604310441364	-2.0641033576853	10.4038150846935	7.08583354137186	1.82970593714166	-2.25036635769844	9.88216341196011	-2.06263614512556	-0.70542553585452	3.54648834985593	4.41494661930122	1.37244579351434	5.66162748720307	-5.09554901433854	4.39687324063311	6.19747479873771	5.94280009837409	-50.9528774965032	-32.6084909977618	-52.8746083406232	-82.2445686972579	-50.8262753992844	-138.596055742907	-273.312139283882	-378.168220301878
212.698	-1.71329541724634	8.2604305362583	32.7971527619789	-44.0216332140008	48.2741712213687	-6.92825423762899	-3.33099450218034	34.512836892746	-6.72026262576709	-1.73307729705201	31.162492663002	-4.77092224599396	12.6223442904081	24.4946406822012	-1.34807373660151	-0.398505650369707	-16.5077837731433	10.5659418814281	-3.17733667784589	-9.55559467068939	0.611496398897659	-0.257726958818605	8.27252738022415	4.62658598072916	0.980825357665817	5.90923037936659	1.21581271350296	3.30121740838003	9.22241760804404	3.46358917048437	5.52303068237966	3.72144910386957	6.34850161548211	18.7018546567484	-0.642509693243453	1.20399157380695	15.7998177951146	-3.74911668115195	3.72070873963153	-11.4622920830068	-2.00806103194604	-3.82031456007461	-5.50975305918181	4.97271411294125	-5.88817778577282	6.42202905581085	-3.77732010484836	7.18842828428186	5.75501406305535	6.64244104692891	12.2506133334894	11.759047451613	-13.147194822295	12.1606197629001	5.59097230525191	5.52711985850206	-0.223902592717742	9.61822795592122	4.6915113598629	13.0834920587527	3.15040665343545	-12.3393497161187	23.1485206463663	2.77622611401641	-30.9602298827239	-52.0301840929845	-29.9849385909863	-20.4287637024147	-121.714109195685	-52.8574221315662	-47.880327655474	-214.235966744192	-647.495029323067
214.273	-7.76124771820309	27.9697532755591	-36.7289189755044	17.8788534809761	-28.0834495281097	-13.2225475585761	11.3190706819967	4.45088386779642	15.909129316227	14.6190842430198	-22.8055438629831	21.1818467740427	-15.6544378802158	-12.4979889857501	13.5697704136412	7.67916912804493	-1.21929665618705	4.14935554921442	8.49355072062352	4.60952686585227	2.13075347369847	-3.21279495647645	9.96352131645235	6.59799797902187	10.5961017912188	-0.686689388723717	-0.133976142686229	2.91597297375786	4.07423759469351	-4.23521823264668	-1.00698644258255	-2.49447389239403	6.57283703923926	2.73299680570297	-2.56710554855672	-3.95116998623344	-8.62385806855132	7.05021164320339	0.250055459974569	-13.775112585948	10.2906282531585	12.5714890941549	8.14937417646211	6.19954369580002	0.236519289014576	6.41822097671131	1.33826467415744	7.41010491781993	0.210601783732575	6.42158665506418	-9.36639348966316	-7.47661874539922	-2.01256048444752	15.6463089196496	-5.77798838290014	-9.1516636199605	-5.35121952156047	-2.99689173396274	-5.37983128014527	3.4881959435663	1.15143842909721	-13.8624046998459	14.7741847359316	-3.741166734491	-26.9681232579782	-43.4286459837471	-54.4892761559438	2.89673349077847	-83.8186267227202	-132.477746633358	-181.400337964395	-279.663216287142	-872.123535210998
215.848	-42.4042238941567	-4.0928009743083	-32.8065918071146	11.9452409859487	13.715132847172	13.1969542946278	-8.00516745698588	-3.20174222703104	-22.6241050973844	-17.494863109042	-18.3420544285109	-1.07626315791409	-30.7782085527791	22.0826802126516	-3.16283715200807	-1.27272663322454	-17.717384852455	-4.14526070792143	12.426804579225	-5.60079379708669	-8.83030598859395	-12.0145983899605	-8.9847729540403	8.36886185077856	1.77791856466745	-0.667128436658066	-4.85348730440407	1.90922518963669	2.308797714776	-9.6460838536927	0.502923045297779	1.25592054679193	-9.27984197929874	0.68392552153971	-1.065227475273	0.785554985780741	7.80852901000723	0.48618498487512	0.0207231042541469	-3.14279769992107	-16.2657070041226	-2.44652046922835	-18.4194620662348	-6.45095563745442	0.952999325246656	-3.1884380589581	-7.77544871842379	-5.87146790214757	3.41407479363119	-0.81688226532482	2.05182756812931	-1.18580282138237	-14.5512251115928	-5.73510134159303	-7.48696362314947	3.48809265881818	-8.75144800334826	2.55518084495946	3.13834891091691	2.96980618494423	6.80941841025895	-21.0971475762416	-39.3763350430103	2.42605364911467	-8.21150541871096	-63.788935565126	-68.6743240290982	-97.7215291519665	-83.7161521602691	-170.878381824857	-339.54264987731	-421.916402036927	-1090.2643121672
217.424	-56.2834720874598	-28.0263309881662	-25.803351809665	-35.8807321862466	2.83735495867253	-48.6193476671572	-25.3455336872986	-18.584448212256	-1.87425256589898	-29.8285442141213	-33.9821358986875	-33.8981122140116	-26.2693257196457	9.11668344800925	-20.414129696276	-8.14341767605747	-19.7527778050585	13.9401715875226	-1.77826722150289	-0.01244466828485	-0.0141156054970573	-6.15369523134335	-1.22563703721619	-14.0973578117418	-3.74594513685497	-5.06454134975273	-5.26940135757659	-5.9730867056576	-6.1198718927469	7.68244769331561	-7.70540481730201	-1.86448744552592	-0.448670847514312	-9.13027895576227	3.80372673216169	-3.58556094701631	-9.8487387449826	-11.0521233419898	-15.9224975452307	2.542722185154	-0.298856457547887	-13.6765534884411	-6.59098218316666	-5.96540611152461	-4.00871411716819	-10.0784705259472	-6.01263890909686	-15.4676373918463	-0.63851421971244	1.04615884733311	-8.95838068405694	0.193039340386124	-5.06285425619646	-7.60263667620735	-14.1278784789125	-5.73911958655568	-9.50200346104913	3.0463103572478	-12.5956383377055	-2.63824182268717	-5.85684044102748	-27.4817916155606	-16.6500043333218	-25.1263267313089	-37.1788245305584	-52.5385319540439	-84.7862878133157	-49.6937640417017	-129.44698584009	-200.724662421859	-227.283972422566	-851.755554412258	-1039.4099022502
219.001	-44.9838545334715	-39.4752231912087	-14.0678337882812	-3.68281504151358	-25.2014783428297	-12.4798152701141	-12.6398990029387	-20.4452517074757	15.9011990493124	-23.9461899948494	3.34260519367071	-32.2974816608775	-12.6146634650993	-19.6786135745142	-15.8376904846136	8.55644792009246	-8.0478479006185	2.28279117991265	2.11781139363657	0.328763021306828	-14.6304789683502	-9.61819586445226	-7.52745818740952	-5.71009802770667	-4.1153221952401	-1.84218805977391	-4.72056668059435	-0.120744377972902	-1.08174829430478	-10.8493182037416	-9.71339085453541	0.446041766363495	-0.667014329282027	7.30016524392601	-8.47928804813626	-6.52346801137273	-11.0629259192614	-4.21330927558068	-15.3562063891151	-2.86236787753152	-4.27386790712689	-6.01454839167728	-0.252774576439395	-1.73150429017246	-2.1177134999163	-1.15314417764761	-2.20767861388289	-0.858870268577234	-2.75040231698857	-4.95940670393946	-1.81917950247838	2.05948661314419	-7.87914553817681	-11.6985923928567	6.87621992407982	-2.2663727422746	0.275257331370478	-5.74752267483363	-13.8402120330649	-20.7135321818502	-5.56679233012838	-18.3632242413087	-12.2698072877672	-15.1340916627034	-58.9790062047323	-69.7148266233819	-37.5256332060898	-93.1050640358923	-72.0958786929702	-136.525714509076	-229.587314711948	-891.893712275403	-1770.24277049132
220.579	26.8832188444344	51.8978080269067	8.64988566975602	38.8002787439399	46.8524167608871	4.22765393423447	-4.6084372733844	21.7847561097394	-9.17036273432591	23.3665157975407	23.4017228824313	38.1391613912908	24.7293830237812	6.2823240032816	28.0985617026088	8.99088282847627	5.2343329943605	-6.39611212574877	1.80119195497115	26.374776364134	11.9063147152971	11.7646636786769	15.0729293364645	3.5421764735928	8.06444584616971	10.968182885672	-1.06626766738812	4.06726091271574	0.957735919904929	3.0252475314973	15.5757898284003	7.25663790040922	3.41596286326759	6.1959089006955	3.62573326889128	13.2678518454234	10.8996660598511	-6.09336571376825	32.6312597810213	9.77066333251842	-6.26080265116205	0.840719513442084	2.37627125872727	-9.17885357422003	10.4097329538032	-1.116151409252	2.02263976327602	11.7756843520305	3.41952574929939	10.5910621021382	-3.43946718480505	2.4657361078669	13.2059855607579	-0.796672663953498	22.7524549560199	-8.67631470751761	7.09335127589752	5.87002517762476	-0.19377095078994	13.8982869166621	10.4830201912478	9.81622668104188	-5.92346125481387	-5.17556865667366	-23.7343790373904	-22.7455682575078	-29.1074189803625	-32.9193943653145	-60.4756052256713	-107.489673838093	-434.120343319886	-1159.36598091189	-1072.12761396395
222.157	-10.3796284112994	29.7017782154621	30.4915809562992	14.9202989253358	-31.6586053020447	-18.0249779866121	-8.65900804931477	-22.9793932276963	7.98430315904312	17.5638285295801	-22.2302840039529	-1.56622009379151	-4.51997735857941	-9.59170796593455	-28.4904636214079	0.43596381298016	-16.106199342852	-4.51234942301644	-1.39287358243267	-3.95386752348134	-8.53668838761915	-3.9987267834441	-3.39479708962655	-6.80437959659049	-11.574695598985	-9.42363076492285	1.08210045053586	-5.19396859864947	-3.52922396803095	-1.04589321855242	-4.51233809583941	-6.59944283834369	-8.36272687570496	-10.9428083446354	1.07989359735844	-1.96992489860146	-5.72491623688338	-1.63825761577627	-9.52274811437418	-20.6449463222929	-10.8443756501694	-9.54475727857727	-17.3410159112273	-2.97437434774029	-7.76187298005384	-8.68914859751072	-6.88652405608733	-4.77168122823774	0.867984696142651	6.22052441003681	2.87910526117482	-5.22207571047386	-12.7379805812208	-9.02913644358676	-11.3394247035684	-0.415146101566613	-7.52248201091382	5.34200570710956	1.60939974011171	-3.39971179842582	-6.08998745768176	-24.7141072951038	-7.90072770559823	-25.0416143689392	-26.8238924956831	-64.7562968546243	-69.0211206542127	-90.7328639851659	-129.340851471837	-202.201886385442	-809.006704326955	-1480.72624999431	-1758.43588591122
