Wavelength	I1	I1 dark	R1	R1dark	XCorrect	I1c	R1c	I1c/R1c	Abs	Percent T
nm	uA	uA	uA	uA		uA	uA	uA/uA	OD	T*100
	Abs Detector Raw	Dark Offset for Abs Detector	Ref Detector Raw	Dark Offset for Ref Detector	Linear interp	Dark subtracted Abs Detector	Corrected Ref Detector	Corrected Intensity 	-Log(T)	% Transmittance
600	2.68764553247359	0.00155225701379413	1.5835247397663	0.00335212750907413	0.717130899429321	2.6860932754598	1.1331906066816	2.37038081645034	1.52727254433143E-4	99.9648394328416
595	2.81430951878387		1.65874770943642		0.719892263412476	2.81275726177008	1.19170647231669	2.36027690300451	3.56411618050798E-5	99.9917936559519
590	2.95198889689584		1.740849873415		0.723316371440887	2.95043663988205	1.2567605649554	2.34765214803407	9.77745043858023E-5	99.977489122451
585	3.07342962272895		1.81360607551686		0.726323843002319	3.07187736571515	1.31483060432714	2.33632937627519	6.3611637725687E-5	99.9853539517616
580	3.17107673659658		1.87228738997965		0.72833788394928	3.16952447958279	1.36121635430601	2.32845019056409	4.21857732139444E-5	99.9902868385042
575	3.27887775179083		1.93730270466126		0.73105776309967	3.27732549477704	1.4138295828782	2.31804846529328	1.09578653739739E-4	99.9747717653933
570	3.39520946153107		2.0066905156633		0.73466420173645	3.39365720451727	1.47178099774131	2.30581670080358	8.94608419956295E-5	99.9794030013545
565	3.51579093077581		2.07958966576264		0.738382756710052	3.51423867376202	1.53305799708056	2.29230641009947	6.08425875828065E-5	99.9859914577692
560	3.65082224615422		2.15994458365444		0.742404222488403	3.64926998914043	1.60106334562896	2.2792789548916	6.05701207388363E-5	99.9860541868095
555	3.80469412298079		2.2510107307515		0.747231364250183	3.80314186596699	1.6795210044695	2.26442054362295	7.1858608737993E-5	99.983455312656
550	3.9619147986221		2.34381269449201		0.752462446689606	3.9603625416083	1.76110868461252	2.24878939966142	9.2594340686917E-5	99.9786816378297
545	4.13530647517535		2.44566892577446		0.757837355136871	4.13375421816156	1.8508789028038	2.23340068974775	6.95131651466209E-5	99.9839952831081
540	4.31100475328189		2.54809969318744		0.763391971588135	4.30945249626809	1.94263986135731	2.21834864093497	7.03000724781345E-5	99.9838141201624
535	4.49943352572232		2.65753407873649		0.769757688045502	4.49788126870853	2.04307696242891	2.20152316893693	4.46713315397674E-5	99.9897145747774
530	4.72890135439526		2.79018906111658		0.776710212230682	4.72734909738146	2.16456470615459	2.18397217876648	1.98774516950383E-5	99.9954231523449
525	4.97163811978275		2.93010521778406		0.783903956413269	4.97008586276896	2.29429332691133	2.16628179338337	9.92441176573986E-5	99.977150808237
520	5.23284019515506		3.07933473256863		0.791250944137573	5.23128793814126	2.43387414040413	2.1493666625147	8.94816570571205E-5	99.9793982094968
515	5.53591591049676		3.25207963300142		0.799825251102448	5.53436365348296	2.59841429284385	2.12990040453705	1.29618616279508E-4	99.9701586640507
510	5.82944010365983		3.41683627296809		0.809457659721375	5.82788784664604	2.76307088787927	2.1092067786647	8.04334877103716E-5	99.9814812199599
505	6.21715656695434		3.63508836804326		0.818737685680389	6.21560430994055	2.97343932457656	2.0903753638308	7.20139935547094E-5	99.9834195399056
500	6.65594221949792		3.88076135412215		0.828416645526886	6.65438996248412	3.2121103448458	2.07165671414802	1.10605468226137E-4	99.9745353925476
495	7.53130375408608		4.37758874593575		0.838614106178284	7.52975149707229	3.66829653197421	2.05265616654494	1.2116234779052E-4	99.9721052297293
490	8.2202448402004		4.76105304371991		0.848338663578033	8.2186925831866	4.03614163696229	2.03627457171504	1.50241794265909E-4	99.9654115316083
485	9.02708458795299		5.20736109003226		0.855348587036133	9.02553233093919	4.45124171301758	2.02764372569213	1.72963726117895E-4	99.9601815599071
480	10.0504115321062		5.77281432751891		0.866066455841064	10.0488592750924	4.99673767967151	2.01108401507141	1.69336653588565E-4	99.9610163951576
475	11.527868025226		6.59752972949695		0.879869520664215	11.5263157682122	5.80201588583577	1.98660534459254	2.16664055028444E-4	99.9501237000342
470	14.3007734926616		8.13438732101222		0.895019471645355	14.2992212356478	7.27743482281897	1.96487108215816	2.13873795482135E-4	99.9507658626551
465	15.062116521846		8.52145049817653		0.910354375839233	15.0605642648322	7.75448812556616	1.94217387672286	2.59463058762004E-4	99.9402742657927
460	13.8986912139948		7.84530816689388		0.922647356987	13.897138956981	7.23536001334663	1.920725289598	3.14232693335948E-4	99.9276714181976
455	12.3584143451495		7.00133542124279		0.929956316947937	12.3568620881357	6.5078187699038	1.89877169679056	4.00105175362433E-4	99.9079148032218
