EX	EM	
nm	nm	
		Z of Processed Data: RM
315	588.093	142.707964062704
315	589.778	129.226317294185
315	591.464	149.775468062744
315	593.15	139.155654369755
315	594.835	125.36449225379
315	596.522	123.836645146478
315	598.208	114.024685475843
315	599.894	116.587246213732
315	601.581	107.676199242673
315	603.268	111.016815520299
315	604.955	105.089956826155
315	606.643	115.441416697029
315	608.33	96.4331094431903
315	610.018	0
315	611.705	0
315	613.394	0
315	615.082	0
315	616.77	0
315	618.459	0
315	620.147	0
310	211.124	0
310	212.698	0
310	214.273	0
310	215.848	0
310	217.424	0
310	219.001	0
310	220.579	0
310	222.157	0
310	223.736	0
310	225.315	0
310	226.896	0
310	228.477	0
310	230.058	0
310	231.641	0
310	233.224	0
310	234.808	0
310	236.392	0
310	237.977	0
310	239.563	0
310	241.15	0
310	242.737	0
310	244.325	0
310	245.913	0
310	247.503	0
310	249.093	0
310	250.683	0
310	252.274	0
310	253.866	0
310	255.459	0
310	257.052	0
310	258.646	0
310	260.241	0
310	261.836	0
310	263.432	0
310	265.028	0
310	266.625	0
310	268.223	0
310	269.822	0
310	271.421	0
310	273.021	0
310	274.621	0
310	276.222	0
310	277.824	0
310	279.426	0
310	281.029	0
310	282.633	0
310	284.237	0
310	285.842	0
310	287.448	0
310	289.054	0
310	290.661	0
310	292.268	0
310	293.876	0
310	295.485	0
310	297.094	0
310	298.704	0
310	300.315	0
310	301.926	0
310	303.538	0
310	305.15	0
310	306.763	0
310	308.377	0
310	309.991	0
310	311.606	0
310	313.221	0
310	314.837	0
310	316.454	0
310	318.071	0
310	319.689	0
310	321.307	-229.315041631
310	322.926	-137.283957668416
310	324.546	-123.280975157715
310	326.166	-89.2194155442479
310	327.787	-37.8667102673497
310	329.408	-24.4373432016108
310	331.03	3.74093308608497
310	332.653	22.7467950637829
310	334.276	55.7426962045953
310	335.9	94.4814897050559
310	337.524	97.9595354293242
310	339.149	134.313836058404
310	340.774	186.101161894673
310	342.4	227.903349765182
310	344.026	209.855205222544
310	345.653	284.285619220595
310	347.281	307.869081027778
310	348.909	324.545640442144
310	350.538	278.892254963638
310	352.167	280.819509618506
310	353.797	303.39079321353
310	355.428	310.290281861657
310	357.059	355.255815156183
310	358.69	360.105647179235
310	360.322	382.547008634649
310	361.955	413.761623342372
310	363.588	444.798919677644
310	365.222	476.098710243411
310	366.856	477.721993862281
310	368.491	500.862256115264
310	370.126	514.274409048822
310	371.762	563.823279889471
310	373.398	566.043220948127
310	375.035	571.939125690359
310	376.672	602.550930085466
310	378.31	624.904691854816
310	379.949	639.029744200329
310	381.588	669.244069654244
310	383.227	688.368409423436
310	384.867	698.532475803047
310	386.508	685.996222966572
310	388.149	715.745125523002
310	389.79	734.180318171333
310	391.432	739.753605010184
310	393.075	755.189217937814
310	394.718	758.944989180033
310	396.361	786.871493000212
310	398.005	801.652317177315
310	399.65	799.966845296298
310	401.295	793.196397245032
310	402.941	820.022609369419
310	404.587	836.697265391847
310	406.233	848.337319930038
310	407.88	829.074137350154
310	409.527	835.257960196855
310	411.175	848.638929600523
310	412.824	841.242570512146
310	414.473	862.836081055146
310	416.122	859.718810869115
310	417.772	876.015986783405
310	419.422	857.163698518823
310	421.073	844.050902191784
310	422.724	876.096453225207
310	424.376	841.877203361367
310	426.028	845.726370427657
310	427.681	837.996266205393
310	429.334	809.174474101411
310	430.987	837.468145877255
310	432.641	831.166133181996
310	434.295	821.479454639626
310	435.95	828.342240708213
310	437.606	834.926598445871
310	439.261	831.555364901301
310	440.918	811.452844025635
310	442.574	825.593997904141
310	444.231	786.576294050899
310	445.889	779.629767267008
310	447.547	792.076597379615
310	449.205	778.741153253003
310	450.864	770.884620088768
310	452.523	761.761528493947
310	454.182	757.41362984466
310	455.842	737.923085139021
310	457.503	731.439319901657
310	459.164	747.010758302497
310	460.825	720.818532575609
310	462.487	721.032075135262
310	464.149	677.572619946767
310	465.811	702.36982814865
310	467.474	673.929752145383
310	469.137	683.145627711114
310	470.801	661.751578964975
310	472.465	649.053629473552
310	474.13	654.4717105201
310	475.794	634.833960986855
310	477.46	615.207565464678
310	479.125	634.859262963921
310	480.791	604.941797418814
310	482.458	582.221762597269
310	484.124	599.584890101082
310	485.792	586.510211748151
310	487.459	576.963669016936
310	489.127	570.865355100302
310	490.795	561.675159767076
310	492.464	557.982118475543
310	494.133	556.079414080087
310	495.802	541.753890471786
310	497.472	520.624402964992
310	499.142	518.522828335509
310	500.812	488.63803766754
310	502.483	463.103707923245
310	504.154	475.831338485811
310	505.825	452.229654787484
310	507.497	452.801991594411
310	509.169	447.645192704933
310	510.842	431.432836126285
310	512.514	431.299539211071
310	514.187	425.001535315133
310	515.861	414.628206781682
310	517.535	404.352322292858
310	519.209	395.628954879388
310	520.883	396.165674578152
310	522.558	393.824190059021
310	524.233	388.135586204121
310	525.908	376.876912936515
310	527.584	372.180787082393
310	529.26	347.727100654699
310	530.936	329.415691477175
310	532.613	340.673687983897
310	534.29	325.703065719145
310	535.967	315.374990052739
310	537.644	307.216119513396
310	539.322	298.544990786014
310	541	313.256155000425
310	542.678	298.998173377256
310	544.357	318.427527303094
310	546.036	290.903756645529
310	547.715	289.874933294861
310	549.395	285.385426882036
310	551.074	265.532042369558
310	552.754	265.184349367809
310	554.435	250.918617286185
310	556.115	252.070044042965
310	557.796	226.713359114966
310	559.477	230.702343257497
310	561.159	226.930472375621
310	562.84	222.608039007
310	564.522	205.210404904036
310	566.204	214.953476571639
310	567.886	201.247809580639
310	569.569	204.669455104339
310	571.252	202.34513076095
310	572.935	202.843588739641
310	574.618	195.178757728229
310	576.302	183.86142842227
310	577.986	179.234788060832
310	579.67	167.277680303068
310	581.354	180.553460169752
310	583.038	161.613990717891
310	584.723	168.113506380834
310	586.408	140.490681456775
310	588.093	161.756114328079
310	589.778	129.869950521585
310	591.464	145.698117325221
310	593.15	142.481365973152
310	594.835	133.935334276274
310	596.522	119.471501766758
310	598.208	120.741786221366
310	599.894	112.730115416364
310	601.581	0
310	603.268	0
310	604.955	0
310	606.643	0
310	608.33	0
310	610.018	0
310	611.705	0
310	613.394	0
310	615.082	0
310	616.77	0
310	618.459	0
310	620.147	0
305	211.124	0
305	212.698	0
305	214.273	0
305	215.848	0
305	217.424	0
305	219.001	0
305	220.579	0
305	222.157	0
305	223.736	0
305	225.315	0
305	226.896	0
305	228.477	0
305	230.058	0
305	231.641	0
305	233.224	0
305	234.808	0
305	236.392	0
305	237.977	0
305	239.563	0
305	241.15	0
305	242.737	0
305	244.325	0
305	245.913	0
305	247.503	0
305	249.093	0
305	250.683	0
305	252.274	0
305	253.866	0
305	255.459	0
305	257.052	0
305	258.646	0
305	260.241	0
305	261.836	0
305	263.432	0
305	265.028	0
305	266.625	0
305	268.223	0
305	269.822	0
305	271.421	0
305	273.021	0
305	274.621	0
305	276.222	0
305	277.824	0
305	279.426	0
305	281.029	0
305	282.633	0
305	284.237	0
305	285.842	0
305	287.448	0
305	289.054	0
305	290.661	0
305	292.268	0
305	293.876	0
305	295.485	0
305	297.094	0
305	298.704	0
305	300.315	0
305	301.926	0
305	303.538	0
305	305.15	0
305	306.763	0
305	308.377	0
305	309.991	0
305	311.606	0
305	313.221	0
305	314.837	0
305	316.454	-203.935266454482
305	318.071	-133.920366298241
305	319.689	-97.199304223509
305	321.307	-80.3507450827998
305	322.926	-32.2493086051135
305	324.546	-39.5657536430468
305	326.166	29.1118789397815
305	327.787	69.7791880631516
305	329.408	81.1181489640463
305	331.03	95.6159342469209
305	332.653	128.196866080091
305	334.276	164.536657029068
305	335.9	255.390607776265
305	337.524	226.92283849769
305	339.149	282.007900759717
305	340.774	328.46334314995
305	342.4	271.194316673383
305	344.026	279.686426291561
305	345.653	281.16887332626
305	347.281	280.610621436562
305	348.909	303.313399909627
305	350.538	316.168190214029
305	352.167	343.489090274191
305	353.797	383.190280925363
305	355.428	367.438547771628
305	357.059	425.900578292379
305	358.69	415.243309723358
305	360.322	425.264049356866
305	361.955	451.697333643169
305	363.588	488.172691407394
305	365.222	512.828626825231
305	366.856	506.114817637753
305	368.491	518.623920547016
305	370.126	546.284298009244
305	371.762	584.172109634257
305	373.398	568.665614718709
305	375.035	606.759413333
305	376.672	640.543443031358
305	378.31	635.874603824527
305	379.949	652.650229244637
305	381.588	672.19788264251
305	383.227	693.082221181896
305	384.867	721.878680258991
305	386.508	724.703428299681
305	388.149	731.15667710592
305	389.79	752.565160502215
305	391.432	762.611501964218
305	393.075	761.479251572447
305	394.718	775.042192695889
305	396.361	786.755783974876
305	398.005	788.918038852825
305	399.65	808.864841418998
305	401.295	813.665342981648
305	402.941	806.349403839935
305	404.587	827.219256391951
305	406.233	838.15393342309
305	407.88	831.90620720965
305	409.527	818.990600868863
305	411.175	857.275923575119
305	412.824	859.643132779113
305	414.473	872.047501462658
305	416.122	858.784149263228
305	417.772	878.773858809967
305	419.422	868.627827435879
305	421.073	853.991258744024
305	422.724	860.133231526236
305	424.376	839.935116738288
305	426.028	841.647784476844
305	427.681	846.100740586783
305	429.334	835.020992495315
305	430.987	832.966889122024
305	432.641	840.519147097688
305	434.295	848.06885682214
305	435.95	834.437516750669
305	437.606	858.952587042247
305	439.261	829.775065764829
305	440.918	824.178747899697
305	442.574	832.8623747453
305	444.231	789.229195216271
305	445.889	789.528158820155
305	447.547	798.584666091805
305	449.205	812.862668000423
305	450.864	764.432632200263
305	452.523	766.547207555965
305	454.182	750.453815011073
305	455.842	755.398234302032
305	457.503	733.008110415985
305	459.164	759.425142287506
305	460.825	719.890950387953
305	462.487	730.966502232657
305	464.149	709.274971545495
305	465.811	719.215938103757
305	467.474	703.533378113356
305	469.137	689.555807431942
305	470.801	674.833204671171
305	472.465	661.343650471877
305	474.13	678.730725186406
305	475.794	647.316805425468
305	477.46	655.704010226901
305	479.125	636.642729690802
305	480.791	643.188064971051
305	482.458	613.114431453202
305	484.124	621.572862278936
305	485.792	607.486813393514
305	487.459	615.624831806668
305	489.127	597.301739905167
305	490.795	609.691549399189
305	492.464	582.084868577219
305	494.133	560.114728160904
305	495.802	579.846886496238
305	497.472	541.345769059611
305	499.142	529.547285029367
305	500.812	513.551438313003
305	502.483	508.848490070404
305	504.154	495.097737402904
305	505.825	476.994323963231
305	507.497	476.647639059392
305	509.169	481.490743069972
305	510.842	448.919666982278
305	512.514	444.383705993361
305	514.187	436.11309909565
305	515.861	424.795540342805
305	517.535	416.696916355638
305	519.209	425.357342148342
305	520.883	416.118165866713
305	522.558	417.884828943997
305	524.233	394.517832434101
305	525.908	411.33815464943
305	527.584	386.33036807221
305	529.26	372.803169009355
305	530.936	358.072686299163
305	532.613	359.075361584672
305	534.29	360.021257362905
305	535.967	353.326886976864
305	537.644	324.838077803119
305	539.322	336.83038400834
305	541	337.759924343935
305	542.678	315.160999269893
305	544.357	323.99297024282
305	546.036	305.670721766711
305	547.715	312.78732533902
305	549.395	310.379396787917
305	551.074	279.496447637827
305	552.754	282.950582227145
305	554.435	291.931448665949
305	556.115	265.842481108648
305	557.796	236.859793490824
305	559.477	262.240307651925
305	561.159	246.819694151094
305	562.84	218.910178313892
305	564.522	230.322731721564
305	566.204	234.781408164552
305	567.886	215.97533885881
305	569.569	205.060230030626
305	571.252	210.721902084085
305	572.935	219.379965131855
305	574.618	201.526502539721
305	576.302	188.762277835184
305	577.986	190.696262123238
305	579.67	201.680034345318
305	581.354	187.335741617827
305	583.038	185.440148415325
305	584.723	159.812439924002
305	586.408	150.114941137716
305	588.093	170.329880312112
305	589.778	123.807410744801
305	591.464	0
305	593.15	0
305	594.835	0
305	596.522	0
305	598.208	0
305	599.894	0
305	601.581	0
305	603.268	0
305	604.955	0
305	606.643	0
305	608.33	0
305	610.018	0
305	611.705	0
305	613.394	0
305	615.082	0
305	616.77	0
305	618.459	0
305	620.147	0
300	211.124	0
300	212.698	0
300	214.273	0
300	215.848	0
300	217.424	0
300	219.001	0
300	220.579	0
300	222.157	0
300	223.736	0
300	225.315	0
300	226.896	0
300	228.477	0
300	230.058	0
300	231.641	0
300	233.224	0
300	234.808	0
300	236.392	0
300	237.977	0
300	239.563	0
300	241.15	0
300	242.737	0
300	244.325	0
300	245.913	0
300	247.503	0
300	249.093	0
300	250.683	0
300	252.274	0
300	253.866	0
300	255.459	0
300	257.052	0
300	258.646	0
300	260.241	0
300	261.836	0
300	263.432	0
300	265.028	0
300	266.625	0
300	268.223	0
300	269.822	0
300	271.421	0
300	273.021	0
300	274.621	0
300	276.222	0
300	277.824	0
300	279.426	0
300	281.029	0
300	282.633	0
300	284.237	0
300	285.842	0
300	287.448	0
300	289.054	0
300	290.661	0
300	292.268	0
300	293.876	0
300	295.485	0
300	297.094	0
300	298.704	0
300	300.315	0
300	301.926	0
300	303.538	0
300	305.15	0
300	306.763	0
300	308.377	0
300	309.991	0
300	311.606	-172.79261149616
300	313.221	-126.405776350379
300	314.837	-69.0409178725286
300	316.454	-39.4598616779724
300	318.071	22.0416365450014
300	319.689	16.1836438042969
300	321.307	53.7442460536863
300	322.926	95.3621014948521
300	324.546	81.5382596624573
300	326.166	139.224161597788
300	327.787	201.379107552049
300	329.408	255.239906861342
300	331.03	293.416759728724
300	332.653	329.19209419069
300	334.276	323.740967921522
300	335.9	383.937459130791
300	337.524	334.762760928832
300	339.149	326.500125356486
300	340.774	330.617173884903
300	342.4	338.875339034133
300	344.026	294.942223594803
300	345.653	356.645270133133
300	347.281	372.653818542509
300	348.909	415.650670571312
300	350.538	412.563476087054
300	352.167	420.182991871187
300	353.797	426.099504169281
300	355.428	443.051960372935
300	357.059	499.576881905897
300	358.69	498.10825841012
300	360.322	479.427075413981
300	361.955	513.225897068499
300	363.588	515.752827144432
300	365.222	550.987892557443
300	366.856	558.134744041439
300	368.491	560.660146971205
300	370.126	587.187388683597
300	371.762	612.123166600308
300	373.398	609.972184565475
300	375.035	624.759433424411
300	376.672	637.35210796584
300	378.31	668.758245115662
300	379.949	667.364374302959
300	381.588	724.00629150651
300	383.227	721.570083665345
300	384.867	742.861355397369
300	386.508	739.221150273639
300	388.149	752.999444639862
300	389.79	744.63162118976
300	391.432	770.875838176026
300	393.075	761.307215327937
300	394.718	769.828981217711
300	396.361	820.459732531747
300	398.005	786.753601717657
300	399.65	810.908863610469
300	401.295	816.927756303492
300	402.941	826.411603611465
300	404.587	836.331109686927
300	406.233	866.328659396065
300	407.88	833.890512444533
300	409.527	855.487386580719
300	411.175	864.949681906681
300	412.824	882.495739044083
300	414.473	853.902621434419
300	416.122	855.095956582615
300	417.772	875.572460718971
300	419.422	858.620430167561
300	421.073	854.080443559807
300	422.724	869.512440667666
300	424.376	840.550784860648
300	426.028	853.325053894636
300	427.681	840.237143644902
300	429.334	838.893930539011
300	430.987	824.204336735362
300	432.641	847.736747130529
300	434.295	830.325819431837
300	435.95	856.636768780535
300	437.606	842.005992775363
300	439.261	856.277373113194
300	440.918	824.814410493592
300	442.574	832.305746195331
300	444.231	818.527123749598
300	445.889	806.860997703332
300	447.547	806.244711973096
300	449.205	823.441274030855
300	450.864	820.647086519122
300	452.523	795.666231565357
300	454.182	776.95404584846
300	455.842	767.222416473009
300	457.503	756.421471205368
300	459.164	769.928522568667
300	460.825	749.433772401708
300	462.487	762.049200902905
300	464.149	722.995405800977
300	465.811	732.525988200343
300	467.474	726.574730092668
300	469.137	711.947638161666
300	470.801	683.21562097783
300	472.465	703.490420838673
300	474.13	696.735434222908
300	475.794	681.674576458539
300	477.46	679.251210672489
300	479.125	665.868823179101
300	480.791	655.418306772188
300	482.458	636.227777734515
300	484.124	651.721705501991
300	485.792	640.027489072102
300	487.459	631.322956833676
300	489.127	639.784205245162
300	490.795	620.603296553008
300	492.464	622.445800455676
300	494.133	601.325327433356
300	495.802	612.984903287525
300	497.472	583.766136607754
300	499.142	561.794453890493
300	500.812	540.901436785455
300	502.483	545.9693732617
300	504.154	540.08637203914
300	505.825	502.917321641952
300	507.497	498.248925898383
300	509.169	511.691267271008
300	510.842	488.839291382398
300	512.514	487.47515730385
300	514.187	463.39327437941
300	515.861	450.214617302865
300	517.535	455.615343290249
300	519.209	438.765174933913
300	520.883	445.968282194793
300	522.558	441.069538933441
300	524.233	427.312802960394
300	525.908	426.499176165018
300	527.584	400.333196760219
300	529.26	396.163052003385
300	530.936	385.002721108646
300	532.613	363.804261371684
300	534.29	368.978981042966
300	535.967	352.242944691363
300	537.644	343.386160468534
300	539.322	355.047788179901
300	541	367.963659071294
300	542.678	337.330982101097
300	544.357	346.098699560013
300	546.036	344.839032850074
300	547.715	346.193626599323
300	549.395	335.202050040835
300	551.074	295.550145241944
300	552.754	308.246524776528
300	554.435	300.281877613314
300	556.115	282.533011468294
300	557.796	243.434813925215
300	559.477	286.185004894059
300	561.159	264.732070720492
300	562.84	243.460104501309
300	564.522	251.655166150675
300	566.204	249.520333834354
300	567.886	243.302305214772
300	569.569	226.847312429629
300	571.252	222.222937876687
300	572.935	228.585534940824
300	574.618	212.726598590939
300	576.302	199.709281903588
300	577.986	188.586486456092
300	579.67	184.836717262951
300	581.354	0
300	583.038	0
300	584.723	0
300	586.408	0
300	588.093	0
300	589.778	0
300	591.464	0
300	593.15	0
300	594.835	0
300	596.522	0
300	598.208	0
300	599.894	0
300	601.581	0
300	603.268	0
300	604.955	0
300	606.643	0
300	608.33	0
300	610.018	0
300	611.705	0
300	613.394	0
300	615.082	0
300	616.77	0
300	618.459	0
300	620.147	113.778395631355
295	211.124	0
295	212.698	0
295	214.273	0
295	215.848	0
295	217.424	0
295	219.001	0
295	220.579	0
295	222.157	0
295	223.736	0
295	225.315	0
295	226.896	0
295	228.477	0
295	230.058	0
295	231.641	0
295	233.224	0
295	234.808	0
295	236.392	0
295	237.977	0
295	239.563	0
295	241.15	0
295	242.737	0
295	244.325	0
295	245.913	0
295	247.503	0
295	249.093	0
295	250.683	0
295	252.274	0
295	253.866	0
295	255.459	0
295	257.052	0
295	258.646	0
295	260.241	0
295	261.836	0
295	263.432	0
295	265.028	0
295	266.625	0
295	268.223	0
295	269.822	0
295	271.421	0
295	273.021	0
295	274.621	0
295	276.222	0
295	277.824	0
295	279.426	0
295	281.029	0
295	282.633	0
295	284.237	0
295	285.842	0
295	287.448	0
295	289.054	0
295	290.661	0
295	292.268	0
295	293.876	0
295	295.485	0
295	297.094	0
295	298.704	0
295	300.315	0
295	301.926	0
295	303.538	0
295	305.15	-609.678292409603
295	306.763	-150.108128499054
295	308.377	-36.992933828029
295	309.991	-25.4176571836406
295	311.606	55.1722166297263
295	313.221	90.1122192886667
295	314.837	89.5945134105987
295	316.454	140.07880257513
295	318.071	194.085839972816
295	319.689	203.41296894952
295	321.307	267.426219401135
295	322.926	268.427229673283
295	324.546	370.936727979761
295	326.166	356.787419590933
295	327.787	383.12567416468
295	329.408	402.108521475781
295	331.03	382.061742545746
295	332.653	395.171568476746
295	334.276	389.255236762054
295	335.9	413.099131251633
295	337.524	421.849092111761
295	339.149	414.24672350383
295	340.774	446.42069232939
295	342.4	473.725887481886
295	344.026	456.219250111407
295	345.653	499.716801074018
295	347.281	468.424944036997
295	348.909	506.106796483509
295	350.538	491.92419752861
295	352.167	537.243834173217
295	353.797	542.904188452701
295	355.428	532.9974014417
295	357.059	574.40420936832
295	358.69	550.635442997474
295	360.322	577.451136457891
295	361.955	575.874800894115
295	363.588	612.600726547018
295	365.222	625.376956177774
295	366.856	609.951748974066
295	368.491	594.209969647494
295	370.126	641.274675781074
295	371.762	636.419569727813
295	373.398	647.427931243016
295	375.035	679.57698908528
295	376.672	688.642436280056
295	378.31	679.167577037788
295	379.949	690.201918372181
295	381.588	747.421663130114
295	383.227	728.584308051172
295	384.867	763.297158780703
295	386.508	714.887063435165
295	388.149	751.863341187818
295	389.79	766.245627877961
295	391.432	774.854915863157
295	393.075	778.182267597999
295	394.718	799.538224965124
295	396.361	806.797300823379
295	398.005	810.629602952301
295	399.65	804.263195336997
295	401.295	824.821574222705
295	402.941	789.880303453999
295	404.587	824.22638033822
295	406.233	883.201655973221
295	407.88	840.251107980101
295	409.527	849.600496324019
295	411.175	890.658223054492
295	412.824	865.26845605913
295	414.473	861.453468437373
295	416.122	859.105071021978
295	417.772	906.602895554437
295	419.422	868.269367959795
295	421.073	872.984653667859
295	422.724	879.944316867398
295	424.376	843.43275858169
295	426.028	870.699475734836
295	427.681	855.189008878556
295	429.334	836.908101589984
295	430.987	862.963901233775
295	432.641	879.716444862253
295	434.295	856.594534648769
295	435.95	878.029806147201
295	437.606	865.575825111762
295	439.261	867.90550369417
295	440.918	842.820456147166
295	442.574	855.631966225846
295	444.231	836.89172157777
295	445.889	842.957742412928
295	447.547	854.408589999249
295	449.205	836.147592420661
295	450.864	812.394800354492
295	452.523	830.91968357366
295	454.182	813.978643727089
295	455.842	799.648651031553
295	457.503	777.71498377013
295	459.164	822.679239137825
295	460.825	781.327159113527
295	462.487	781.94776470245
295	464.149	764.102949188296
295	465.811	770.954285594926
295	467.474	788.363397532247
295	469.137	764.505580423139
295	470.801	739.266254881821
295	472.465	738.334637720055
295	474.13	732.956026470327
295	475.794	733.103975261244
295	477.46	724.577124938239
295	479.125	706.013132794867
295	480.791	686.790900737487
295	482.458	687.826659777781
295	484.124	683.051362389076
295	485.792	683.765012678399
295	487.459	685.789815672141
295	489.127	677.175778843232
295	490.795	664.679738746856
295	492.464	653.941254600494
295	494.133	645.850117377862
295	495.802	637.152081658321
295	497.472	608.928717038357
295	499.142	594.254269909258
295	500.812	600.192363375756
295	502.483	572.55866524468
295	504.154	562.261641669862
295	505.825	553.721193182386
295	507.497	539.124001444732
295	509.169	539.795132364668
295	510.842	528.089707257706
295	512.514	504.16693988648
295	514.187	513.76903693778
295	515.861	495.50900902336
295	517.535	492.961294078202
295	519.209	478.822389501313
295	520.883	467.90404590592
295	522.558	484.352257118678
295	524.233	460.257437406108
295	525.908	462.054411341177
295	527.584	444.926910363665
295	529.26	433.908746825605
295	530.936	411.14283386806
295	532.613	396.788779621748
295	534.29	393.925128786198
295	535.967	390.391008296163
295	537.644	368.107930944869
295	539.322	378.259899157382
295	541	379.932815584954
295	542.678	355.046395665323
295	544.357	381.967707632705
295	546.036	345.98821702564
295	547.715	363.205704905342
295	549.395	336.495146912995
295	551.074	329.374178000502
295	552.754	327.378895055933
295	554.435	306.120151668964
295	556.115	309.394618271415
295	557.796	296.258481115916
295	559.477	283.588502399422
295	561.159	264.147581336639
295	562.84	265.034600584862
295	564.522	251.928431773785
295	566.204	259.957140842065
295	567.886	247.50640456277
295	569.569	248.479487628115
295	571.252	0
295	572.935	0
295	574.618	0
295	576.302	0
295	577.986	0
295	579.67	0
295	581.354	0
295	583.038	0
295	584.723	0
295	586.408	0
295	588.093	0
295	589.778	0
295	591.464	0
295	593.15	0
295	594.835	0
295	596.522	0
295	598.208	0
295	599.894	0
295	601.581	0
295	603.268	0
295	604.955	0
295	606.643	0
295	608.33	0
295	610.018	111.388318364587
295	611.705	109.110194186594
295	613.394	111.644530699783
295	615.082	128.342635074917
295	616.77	108.428469632814
295	618.459	129.328374733647
295	620.147	133.791420593152
290	211.124	0
290	212.698	0
290	214.273	0
290	215.848	0
290	217.424	0
290	219.001	0
290	220.579	0
290	222.157	0
290	223.736	0
290	225.315	0
290	226.896	0
290	228.477	0
290	230.058	0
290	231.641	0
290	233.224	0
290	234.808	0
290	236.392	0
290	237.977	0
290	239.563	0
290	241.15	0
290	242.737	0
290	244.325	0
290	245.913	0
290	247.503	0
290	249.093	0
290	250.683	0
290	252.274	0
290	253.866	0
290	255.459	0
290	257.052	0
290	258.646	0
290	260.241	0
290	261.836	0
290	263.432	0
290	265.028	0
290	266.625	0
290	268.223	0
290	269.822	0
290	271.421	0
290	273.021	0
290	274.621	0
290	276.222	0
290	277.824	0
290	279.426	0
290	281.029	0
290	282.633	0
290	284.237	0
290	285.842	0
290	287.448	0
290	289.054	0
290	290.661	0
290	292.268	0
290	293.876	0
290	295.485	0
290	297.094	0
290	298.704	0
290	300.315	-310.79720552225
290	301.926	-15.6801419468192
290	303.538	49.9356915099
290	305.15	119.609195993001
290	306.763	167.639076923734
290	308.377	197.622809046926
290	309.991	239.867124260102
290	311.606	286.999717101733
290	313.221	302.528241979486
290	314.837	324.048714370453
290	316.454	331.288937247004
290	318.071	435.408306119927
290	319.689	515.203128325098
290	321.307	512.692566814837
290	322.926	537.782747049724
290	324.546	466.150356467393
290	326.166	524.074524773329
290	327.787	516.528889649721
290	329.408	509.865239897397
290	331.03	545.625960905101
290	332.653	535.562704318004
290	334.276	550.722573459758
290	335.9	600.157541358427
290	337.524	590.82046638992
290	339.149	585.629643163474
290	340.774	598.881668331765
290	342.4	610.594460937597
290	344.026	570.107387049339
290	345.653	612.311656219287
290	347.281	595.705894497737
290	348.909	628.00425977947
290	350.538	584.147212588761
290	352.167	626.307665333293
290	353.797	644.076506025668
290	355.428	609.287243716414
290	357.059	640.907578203437
290	358.69	644.578912224176
290	360.322	633.222771891015
290	361.955	634.165510171628
290	363.588	680.341941752595
290	365.222	696.671043382056
290	366.856	659.575546291944
290	368.491	677.235217318815
290	370.126	688.979991961426
290	371.762	692.653798446179
290	373.398	687.538557797395
290	375.035	728.349944431946
290	376.672	722.895907825289
290	378.31	721.54575698601
290	379.949	745.537266477483
290	381.588	759.404353742874
290	383.227	768.773588730794
290	384.867	772.10282939474
290	386.508	755.493449339667
290	388.149	782.875830174688
290	389.79	794.070231794472
290	391.432	806.335373106247
290	393.075	785.910775133809
290	394.718	834.154935098789
290	396.361	801.708727217064
290	398.005	804.094940390498
290	399.65	844.303030486417
290	401.295	841.564177905067
290	402.941	840.788330942551
290	404.587	863.553993131797
290	406.233	889.717631796217
290	407.88	868.315043708483
290	409.527	878.511118434419
290	411.175	875.553715612438
290	412.824	873.42545066318
290	414.473	900.829345310727
290	416.122	878.998227408887
290	417.772	882.230827751854
290	419.422	888.45889856467
290	421.073	893.529208473071
290	422.724	917.01932413945
290	424.376	870.461502275941
290	426.028	907.117677581223
290	427.681	879.993007429219
290	429.334	892.180999208446
290	430.987	881.207814274635
290	432.641	885.416407842917
290	434.295	876.097774400439
290	435.95	918.532974206858
290	437.606	907.982647059021
290	439.261	919.408974150822
290	440.918	889.286411526048
290	442.574	913.870769353921
290	444.231	887.611606770995
290	445.889	873.370829084378
290	447.547	893.41120384587
290	449.205	906.083765723195
290	450.864	878.183472578659
290	452.523	870.58726024867
290	454.182	873.320299890089
290	455.842	871.999506955766
290	457.503	854.583272965094
290	459.164	874.816068295905
290	460.825	844.955375841041
290	462.487	860.499132044526
290	464.149	812.153454834366
290	465.811	849.162162112112
290	467.474	835.490884522462
290	469.137	794.368413816556
290	470.801	806.136373122544
290	472.465	766.751507908011
290	474.13	799.462776463004
290	475.794	771.184049509704
290	477.46	762.001028338489
290	479.125	758.849830116794
290	480.791	741.225505831486
290	482.458	743.179473695363
290	484.124	772.036957364336
290	485.792	748.74122847581
290	487.459	745.986896692649
290	489.127	736.970291412979
290	490.795	729.98948659351
290	492.464	727.734110871829
290	494.133	710.783124595426
290	495.802	708.037893006149
290	497.472	667.097019103122
290	499.142	660.632878578282
290	500.812	647.480319756463
290	502.483	613.752491341658
290	504.154	646.748127026588
290	505.825	614.989987116057
290	507.497	585.987459414478
290	509.169	598.910444768641
290	510.842	567.191016939995
290	512.514	583.773008462162
290	514.187	560.940049930444
290	515.861	544.131517013505
290	517.535	527.07212379379
290	519.209	533.273125223108
290	520.883	517.55365542115
290	522.558	520.086739226783
290	524.233	524.463268772287
290	525.908	511.572480546411
290	527.584	483.247377222295
290	529.26	472.825240442666
290	530.936	442.423890151179
290	532.613	435.858182238782
290	534.29	438.859742315428
290	535.967	438.056501239226
290	537.644	411.042767186695
290	539.322	414.82964906781
290	541	426.146204535645
290	542.678	392.032769665009
