230,0.047989,,
231,0.047119667,,
232,0.046266,,
233,0.045428,,
234,0.044605,,
235,0.043797333,,
236,0.043003667,,
237,0.042224667,,
238,0.04146,,
239,0.040709,,
240,0.039971667,,
241,0.039247667,,
242,0.038536667,,
243,0.037838667,,
244,0.037153333,,
245,0.03648,,
246,0.035819333,,
247,0.035171,,
248,0.034533333,,
249,0.033908333,,
250,0.033294,,
251,0.032690667,,
252,0.032098333,,
253,0.031517,,
254,0.030946333,,
255,0.030386,,
256,0.029835333,,
257,0.029295,,
258,0.028764333,,
259,0.028243333,,
260,0.027731667,,
261,0.027229,,
262,0.026736,,
263,0.026252,,
264,0.025776333,,
265,0.025309,,
266,0.024850667,,
267,0.024400667,,
268,0.023959,,
269,0.023525,,
270,0.023099,,
271,0.022680667,,
272,0.022269667,,
273,0.021866333,,
274,0.021470333,,
275,0.021081,,
276,0.020699333,,
277,0.020324667,,
278,0.019956333,,
279,0.019595,,
280,0.019239667,,
281,0.018891,,
282,0.018549,,
283,0.018213333,,
284,0.017883,,
285,0.017559333,,
286,0.017241667,,
287,0.016929,,
288,0.016622,,
289,0.016321333,,
290,0.016108333,,
291,0.015803333,,
292,0.015497667,,
293,0.015222667,,
294,0.014915,,
295,0.014631,,
296,0.014298,,
297,0.014042333,,
298,0.013795667,,
299,0.013532667,,
300,0.013271333,,
301,0.013065667,,
302,0.012818667,,
303,0.01261,,
304,0.012413333,,
305,0.012160667,,
306,0.011955333,,
307,0.011816,,
308,0.011563333,,
309,0.011358333,,
310,0.011166,,
311,0.011015,,
312,0.010800667,,
313,0.010596,,
314,0.010412033,,
315,0.0102528,,
316,0.0100658,,
317,0.0099285,,
318,0.0097453,,
319,0.009550367,,
320,0.009396433,,
321,0.009246767,,
322,0.0090611,,
323,0.008977933,,
324,0.008758267,,
325,0.0086148,,
326,0.0084475,,
327,0.0083139,,
328,0.0081806,,
329,0.008063733,,
330,0.0079097,,
331,0.007774433,,
332,0.007649167,,
333,0.007497967,,
334,0.007372467,,
335,0.007262133,,
336,0.007133533,,
337,0.007018133,,
338,0.0069148,,
339,0.0067728,,
340,0.006649267,,
341,0.0065244,,
342,0.006409933,,
343,0.006328467,,
344,0.006251067,,
345,0.0061146,,
346,0.006009033,,
347,0.005902133,,
348,0.005827433,,
349,0.005705667,,
350,0.005612167,,
351,0.005528867,,
352,0.005418633,,
353,0.005354,,
354,0.005261867,,
355,0.005150267,,
356,0.005064633,,
357,0.0049863,,
358,0.0048866,,
359,0.004829967,,
360,0.0047632,,
361,0.004661467,,
362,0.0046115,,
363,0.0045197,,
364,0.004431867,,
365,0.004364367,,
366,0.0043086,,
367,0.0042456,,
368,0.004167167,,
369,0.004087467,,
370,0.004042,,
371,0.0039636,,
372,0.003930933,,
373,0.003854067,,
374,0.003775867,,
375,0.003715933,,
376,0.0036774,,
377,0.003608233,,
378,0.003518133,,
379,0.003481,,
380,0.0034172,,
381,0.0033719,,
382,0.003308067,,
383,0.003249333,,
384,0.0032038,,
385,0.0031385,,
386,0.0031085,,
387,0.003044433,,
388,0.0029988,,
389,0.002949633,,
390,0.002910267,,
391,0.002870567,,
392,0.0028063,,
393,0.002772233,,
394,0.002733067,,
395,0.0026792,,
396,0.002648767,,
397,0.002600067,,
398,0.002568167,,
399,0.002530433,,
400,0.002488267,,
401,0.002452467,,
402,0.002407567,,
403,0.002376833,,
404,0.0023371,,
405,0.0023048,,
406,0.0022684,,
407,0.0022318,,
408,0.0021979,,
409,0.002149333,,
410,0.002132133,,
411,0.002101867,,
412,0.002057633,,
413,0.002022967,,
414,0.001986567,,
415,0.001952367,,
416,0.0019354,,
417,0.001887167,,
418,0.001870733,,
419,0.001833933,,
420,0.001794433,,
421,0.001771667,,
422,0.001745833,,
423,0.001705633,,
424,0.0016936,,
425,0.001665833,,
426,0.001621433,,
427,0.001604333,,
428,0.001562967,,
429,0.001542867,,
430,0.001499733,,
431,0.001487033,,
432,0.0014577,,
433,0.001457267,,
434,0.0014096,,
435,0.0013889,,
436,0.001371633,,
437,0.0013495,,
438,0.001320633,,
439,0.001288467,,
440,0.001274133,,
441,0.001257567,,
442,0.001233633,,
443,0.0012126,,
444,0.001195033,,
445,0.0011738,,
