230,0.053746
231,0.05277
232,0.051812
233,0.050872
234,0.049948
235,0.049042
236,0.048152
237,0.047278
238,0.046419
239,0.045577
240,0.04475
241,0.043937
242,0.04314
243,0.042357
244,0.041588
245,0.040833
246,0.040092
247,0.039364
248,0.038649
249,0.037948
250,0.037259
251,0.036583
252,0.035919
253,0.035267
254,0.034627
255,0.033998
256,0.033381
257,0.032775
258,0.03218
259,0.031596
260,0.031022
261,0.030459
262,0.029906
263,0.029364
264,0.028831
265,0.028307
266,0.027793
267,0.027289
268,0.026794
269,0.026307
270,0.02583
271,0.025361
272,0.024901
273,0.024449
274,0.024005
275,0.023569
276,0.023141
277,0.022721
278,0.022309
279,0.021904
280,0.021506
281,0.021116
282,0.020733
283,0.020356
284,0.019987
285,0.019624
286,0.019268
287,0.018918
288,0.018575
289,0.018237
290,0.017947
291,0.017654
292,0.017249
293,0.017028
294,0.016647
295,0.016306
296,0.016092
297,0.015742
298,0.015476
299,0.015047
300,0.014836
301,0.014583
302,0.014371
303,0.014056
304,0.013824
305,0.013614
306,0.013378
307,0.013141
308,0.012875
309,0.012668
310,0.012492
311,0.012306
312,0.012095
313,0.011875
314,0.011664
315,0.011445
316,0.011269
317,0.011093
318,0.010898
319,0.010711
320,0.01051
321,0.010304
322,0.010144
323,0.010003
324,0.0098048
325,0.0096077
326,0.0094469
327,0.0093175
328,0.0091061
329,0.0090069
330,0.0088687
331,0.0086627
332,0.0085386
333,0.0083558
334,0.0081842
335,0.0080861
336,0.0079462
337,0.0077916
338,0.0076838
339,0.0075245
340,0.0073898
341,0.0073082
342,0.00714
343,0.007063
344,0.0068926
345,0.0067736
346,0.0066982
347,0.0065445
348,0.0064841
349,0.0063321
350,0.0062305
351,0.0061328
352,0.0060116
353,0.0059443
354,0.0058075
355,0.0057023
356,0.0056356
357,0.0055228
358,0.0054334
359,0.0053467
360,0.0052917
361,0.0051656
362,0.0050869
363,0.0050231
364,0.0048763
365,0.0048142
366,0.0047308
367,0.0046892
368,0.004586
369,0.0045116
370,0.0044611
371,0.0043665
372,0.0043241
373,0.0042312
374,0.0041217
375,0.0040579
376,0.004036
377,0.0039204
378,0.0038543
379,0.0038115
380,0.0037249
381,0.0036802
382,0.0036053
383,0.0035557
384,0.003478
385,0.0034208
386,0.0033776
387,0.0033198
388,0.0032461
389,0.0032205
390,0.0031608
391,0.0030997
392,0.0030505
393,0.0030066
394,0.0029726
395,0.0029081
396,0.0028603
397,0.0028295
398,0.0027711
399,0.0027266
400,0.0026739
401,0.0026524
402,0.0026005
403,0.0025687
404,0.0025003
405,0.0024664
406,0.002427
407,0.0023951
408,0.0023509
409,0.002312
410,0.0022611
411,0.0022435
412,0.0021875
413,0.0021558
414,0.0021348
415,0.0020763
416,0.0020481
417,0.0020077
418,0.001981
419,0.0019291
420,0.0019066
421,0.0018844
422,0.001871
423,0.0018128
424,0.0017874
425,0.0017513
426,0.0017183
427,0.0017022
428,0.0016521
429,0.0016177
430,0.001593
431,0.0015851
432,0.0015322
433,0.0015149
434,0.0014906
435,0.0014603
436,0.0014399
437,0.0014196
438,0.0013768
439,0.0013679
440,0.0013345
441,0.0013252
442,0.001279
443,0.0012752
444,0.0012538
445,0.0012251
446,0.0012073
447,0.0011855
448,0.0011647
449,0.0011495
450,0.0011341
451,0.0011222
452,0.0011042
453,0.0010777
454,0.0010538
455,0.0010473
456,0.0010144
457,0.0010142
458,0.0009985
459,0.00097274
460,0.00097416
461,0.00095414
462,0.00093302
463,0.00092856
464,0.00090947
465,0.00088357
466,0.00087432
467,0.00086743
468,0.00084187
469,0.00082733
470,0.0008251
471,0.00080724
472,0.00080156
473,0.00078292
474,0.00076795
475,0.00075303
476,0.00074233
477,0.00073226
478,0.00072945
479,0.00070236
480,0.00069823
481,0.00069859
482,0.00067596
483,0.00066789
484,0.0006572
485,0.0006526
486,0.00062336
487,0.0006296
488,0.00061959
489,0.00060134
490,0.0005922
491,0.00058053
492,0.00058297
493,0.00057993
494,0.00057605
495,0.00056226
496,0.0005577
497,0.00053588
498,0.00052464
499,0.00052592
500,0.00051214
501,0.00051274
502,0.00050391
503,0.00048383
504,0.00048224
505,0.0004927
506,0.00046557
507,0.00047335
508,0.00045706
509,0.00045548
510,0.00045259
511,0.00043577
512,0.00043851
513,0.00041927
514,0.00042355
515,0.00041918
516,0.00040949
517,0.00041646
518,0.00039392
519,0.00038906
520,0.00039473
521,0.00037499
522,0.00037083
523,0.00037241
524,0.00037634
525,0.00036788
526,0.00036697
527,0.00035889
528,0.00036065
529,0.00034859
530,0.00035091
531,0.00034282
532,0.00033314
533,0.00033598
534,0.00032382
535,0.00031812
536,0.00031517
537,0.0003119
538,0.00031291
539,0.00031085
540,0.00028348
541,0.00029452
542,0.00029451
