,220,225,230,235,240,245,250,255,260,265,270,275,280,285,290,295,300,305,310,315,320,325,330,335,340,345,350,355,360,365,370,375,380,385,390,395,400,405,410,415,420,425,430,435,440,445,450,455,460,465,470,475,480,485,490,495,500,505,510,515,520,525,530,535,540,545,550
230,1.946,40.36,0,0,193.4,6.998,2.83,0.878,0.667,2.089,1.525,0.77,0.974,1.084,0.434,0.448,0.465,0.325,0.378,0.456,0.43,0.612,0.246,0.479,0.443,0.27,0.235,0.29,0.238,0.271,0.264,0.288,0.162,0.213,0.155,0.225,0.144,0.182,0.117,0.213,0.13,0.172,0.087,0.062,0.125,0.112,0.136,-1.709,-2.229,0.145,1.289,0.537,0.128,0.085,0.139,0.099,0.049,0.06,0.092,0.017,0.061,0.065,0.071,0.032,0.056,0.056,0.041
235,11.11,4.723,-117.2,0,0,13.63,-1.509,1.861,0.497,1.001,2.794,0.628,0.275,0.265,0.373,0.915,0.58,0.522,0.369,0.685,0.449,0.446,0.436,0.618,0.374,0.2,0.246,0.251,0.251,0.227,0.173,0.167,0.189,0.218,0.131,0.287,0.1,0.117,0.096,0.084,0.156,0.17,0.04,0.153,-0.027,0.169,0.01,-0.497,-1.133,-1.115,-2.244,1.604,1.471,0.434,0.216,0.095,0.012,0.154,0.09,0.082,-0.004,0.064,0.059,0.099,0.024,0.056,0.055
240,-5.753,1.914,-31.24,-410,0,0,11.11,4.9,3.534,-0.582,0.601,1.834,-0.067,1.586,0.556,0.277,0.751,0.628,0.468,0.856,0.413,0.147,-0.016,0.319,0.363,0.258,0.356,0.346,0.397,0.235,0.169,0.227,0.207,0.225,0.271,0.263,0.199,0.163,0.266,0.129,0.112,0.173,0.156,0.137,0.01,0.137,0.029,-0.025,-0.186,-0.492,-2.457,-1.931,-0.054,2.063,1.348,0.707,0.096,0.06,0.053,0.123,0.108,0.056,0.091,0.087,0.012,0.089,0.063
245,-2.094,2.128,-4.288,-96.45,-768.2,0,40.7,23.48,4.307,2.403,-0.426,2.033,-0.4,0.644,1.057,0.333,0.657,0.457,0.891,0.377,0.511,0.23,0.314,0.276,0.51,0.385,0.21,0.315,0.231,0.362,0.327,0.356,0.24,0.276,0.229,0.202,0.227,0.119,0.266,0.179,0.068,0.224,0.09,0.047,0.133,0.158,-0.023,0.046,0.02,-0.143,-0.605,-1.281,-3.351,-3.134,2.083,5.747,1.624,0.533,0.152,0.075,0.086,-0.035,0.1,0.084,0.103,0.086,0.068
250,-1.639,-7.233,-5.335,-29.63,-198.8,-655.1,0,0,69.56,9.416,0.636,1.42,0.553,1.041,0.552,0.027,0.561,0.535,0.583,0.374,0.323,0.426,0.315,0.43,0.383,0.269,0.345,0.332,0.294,0.259,0.24,0.277,0.337,0.242,0.215,0.199,0.215,0.13,0.211,0.156,0.111,0.138,0.082,0.127,0.142,0.148,0.107,0.106,0.052,0.111,-0.055,-0.123,-0.837,-1.772,-1.798,3.15,0.342,3.485,3.301,2.2,0.483,0.004,0.099,0.083,0.149,0.095,0.093
255,-0.003,0.098,5.933,-28.05,-64.52,-152.6,-437.7,0,0,1554,7.222,1.264,1.982,0.757,1.103,0.858,0.05,0.644,0.478,0.394,0.458,0.32,0.502,0.536,0.517,0.352,0.348,0.386,0.227,0.233,0.33,0.19,0.339,0.246,0.162,0.209,0.14,0.16,0.095,0.171,0.131,0.13,0.071,0.275,0.19,0.154,0.167,0.109,0.052,0.047,0.106,-0.057,-0.04,-0.391,-0.421,0.702,-1.802,-1.956,3.152,5.844,7.176,2.14,0.447,0.115,0.111,0.141,-0.022
260,2.556,8.978,2.049,-8.883,-27.37,-39.08,-102.3,-744.3,0,0,9.784,3.146,3.054,0.787,1.751,1.34,0.648,0.731,0.999,0.324,0.582,0.559,0.683,0.349,0.556,0.329,0.463,0.395,0.317,0.122,0.339,0.295,0.2,0.032,0.129,0.241,0.205,0.029,0.208,0.193,0.162,0.058,0.154,0.223,0.148,0.116,0.2,0.164,0.058,0.167,0.112,0.176,-0.103,-0.068,0.122,0.239,-0.15,-0.741,-1.713,2.067,17.6,5.975,6.521,1.654,0.093,0.221,0.096
265,-2.103,11.03,0.917,-2.049,-13.75,-20.1,-30.24,-182,-327.8,0,0,13.54,4.564,0.705,0.468,0.911,0.437,0.45,0.953,0.363,0.288,0.664,0.764,0.733,0.436,0.287,0.273,0.439,0.332,0.108,0.247,0.257,0.196,0.203,0.167,0.113,0.273,0.064,0.18,0.079,0.178,0.18,-0.004,0.153,0.088,0.124,0.148,0.197,0.099,0.047,0.067,0.086,-0.138,-0.13,0.031,0.096,0.028,-0.113,-0.32,-0.104,4.043,10.96,18.62,6.318,4.242,0.609,0.163
270,5.926,14.19,4.867,4.607,-4.826,-14.48,-25.75,-40.36,-97.32,-420.7,0,0,28.37,4.55,-0.098,1.119,0.542,0.764,0.972,0.728,0.487,0.413,0.71,0.576,0.515,0.336,0.487,0.336,0.47,0.175,0.259,0.331,0.257,0.295,0.2,0.132,0.264,0.078,0.201,0.232,0.076,0.162,0.153,0.226,0.131,0.247,0.108,0.113,0.161,0.122,0.096,0.088,-0.009,0.02,0.213,0.215,-0.206,0.117,0.005,0.01,0.928,2.834,5.602,9.356,8.2,12.06,3.683
