Wavelength	I1	I1 dark	R1	R1dark	XCorrect	I1c	R1c	I1c/R1c	Abs	Percent T
nm	uA	uA	uA	uA		uA	uA	uA/uA	OD	T*100
	Abs Detector Raw	Dark Offset for Abs Detector	Ref Detector Raw	Dark Offset for Ref Detector	Linear interp	Dark subtracted Abs Detector	Corrected Ref Detector	Corrected Intensity 	-Log(T)	% Transmittance
600	2.73437766485522	0.00155244763803043	1.61486063685788	0.00333342199996308	0.717130899429321	2.73282521721719	1.15567596104589	2.36469850488538	0.0010482095947855	99.7589318583418
595	2.86259053421595		1.69153880183469		0.719892263412476	2.86103808657792	1.21532599199434	2.354132229068	9.99916348596445E-4	99.7700255994046
590	3.00185715109111		1.77479053490047		0.723316371440887	3.00030470345308	1.28132393106635	2.34156611822285	0.00108503952562408	99.7504722556334
585	3.12478029757259		1.84878672967316		0.726323843002319	3.12322784993456	1.34039673851054	2.33007717804888	0.00111022859508468	99.7446868984288
580	3.22557827324404		1.90953176361012		0.72833788394928	3.22402582560601	1.38835646651597	2.3221887918285	0.00105515128911792	99.7573373400912
575	3.33546845102759		1.97579295597231		0.73105776309967	3.33391600338956	1.44198185471044	2.31203741746045	0.00111226055519689	99.7442202179631
570	3.45506496422159		2.04793805700239		0.73466420173645	3.45351251658356	1.5020978320407	2.29912622395022	0.00124273968261942	99.7142576360791
565	3.57713819859709		2.12199410651116		0.738382756710052	3.57558575095906	1.56438251676259	2.28562113974436	0.00124609768425562	99.7134866399929
560	3.71486441997059		2.20437142673864		0.742404222488403	3.71331197233256	1.63405990857545	2.27244543045535	0.00125279782089285	99.7119483086086
555	3.86969002848279		2.29634099302154		0.747231364250183	3.86813758084476	1.71340717553045	2.25757055070534	0.00129886291610074	99.7013725426423
550	4.03017727149386		2.39168060445699		0.752462446689606	4.02862482385583	1.79714156445584	2.24168474177807	0.00134389509482481	99.6910350010676
545	4.2074229665864		2.4961630661977		0.757837355136871	4.20587051894837	1.8891594243656	2.22631846984579	0.00136765311205758	99.6855815664876
540	4.38445661211925		2.6001565960556		0.763391971588135	4.38290416448122	1.98239396270809	2.21091480650691	0.00142993819889833	99.6712860132333
535	4.57594142092442		2.71195694472996		0.769757688045502	4.57438897328639	2.08498378064231	2.19396861297271	0.00146698276993236	99.6627845868497
530	4.80919900300019		2.84769103110166		0.776710212230682	4.80764655536216	2.20924160222533	2.17615246359633	0.00154112663121303	99.6457713544652
525	5.05654269097669		2.99098550074392		0.783903956413269	5.05499024333866	2.34203228491372	2.15837769440693	0.00160859635966469	99.6302921089049
520	5.31971590647784		3.14222559901655		0.791250944137573	5.31816345883981	2.48365139861042	2.14126807885168	0.00164151254247234	99.6227411848901
515	5.62951596383369		3.32028266373476		0.799825251102448	5.62796351619566	2.65297976016461	2.12137446380159	0.00178241941212777	99.5904238237458
510	5.92781957592298		3.48882339792458		0.809457659721375	5.92626712828495	2.82135655889425	2.10050272079314	0.00181177701025246	99.5836919011821
505	6.32246127356482		3.71239599712889		0.818737685680389	6.32090882592679	3.0367493088048	2.08147205552985	0.00187213442814899	99.5698529114973
500	6.76837898174396		3.96397492312558		0.828416645526886	6.76682653410592	3.28106134649706	2.06238951957737	0.00199615244413419	99.5414236010472
495	7.65359470574587		4.46948448043184		0.838614106178284	7.65204225810784	3.74537727792404	2.04306313898213	0.00206568371126355	99.5254881296523
490	8.33934936120885		4.8534923243564		0.848338663578033	8.33779691357082	4.11457732136616	2.0264042360498	0.00213880231591221	99.5087332489014
485	9.1740601342407		5.31873873851299		0.855348587036133	9.17250768660267	4.54652442700377	2.01747682958068	0.00227179586346465	99.4782654582999
480	10.1966066926548		5.88794949795729		0.866066455841064	10.1950542450168	5.09646858888971	2.00041539885912	0.00239004262792541	99.4511838759006
475	11.7355811103335		6.75325580309345		0.879869520664215	11.7340286626955	5.93905096997338	1.97574136373308	0.00247595286221919	99.431512823508
470	14.4955771149301		8.29284786725404		0.895019471645355	14.4940246672921	7.41927683898784	1.9535629929762	0.00267174206256098	99.386697082929
465	15.2213883571471		8.6634067476093		0.910354375839233	15.2198359095091	7.88373564705708	1.93053605433745	0.00277800178247571	99.3623829109235
460	14.0714218871327		7.99309291727993		0.922647356987	14.0698694394947	7.37173048128184	1.9086250474323	0.00292315848288268	99.3291780092782
455	12.524781497805		7.14296140700501		0.929956316947937	12.523229050167	6.63954214531371	1.88615852962181	0.00307739328976136	99.2939086305915
450	11.1139344868409		6.4116736023099		0.932973027229309	11.1123820392029	5.97880853753898	1.85862818142308	0.00323052899783657	99.2589029761938
445	8.85283787966487		5.17873168829118		0.935176968574524	8.85128543202684	4.83991326183607	1.82881075613926	0.00336648850550886	99.2278340126856
440	7.97442452868265		4.70734479686421		0.939942717552185	7.97287208104461	4.42150123508629	1.80320476171687	0.00357809296386614	99.1794982900309
435	7.84877887000502		4.63325347025596		0.948230147361755	7.84722642236698	4.39022976963093	1.7874295501911	0.00390780733220256	99.1042302473892
430	8.37903190011279		4.91614676624472		0.960858643054962	8.37747945247476	4.72051916353333	1.77469451182234	0.00423984660901563	99.0284891956218
425	8.83099926647088		5.17491613166581		0.977734744548798	8.82944681883285	5.05643609954811	1.74617984782245	0.00457957392368537	98.9510543466195
420	8.30540954200853		4.92046377794622		0.992123365402222	8.3038570943705	4.87839991686282	1.70216817724745	0.00492434458093126	98.8725318611912
415	7.07055908307557		4.26782245242905		0.999114215373993	7.06900663543753	4.26071161160815	1.65911408229984	0.00525507166748645	98.7972663949673
