#	
# Fluorescence Model	
#	
name	samples
creator	aqua-cb-urbw23
email	
doi	
reference	
unit	applied by toolbox (RU)
toolbox	2.0.0
date	29-Jul-2025
fluorometer	
nSample	89
constraints	nonnegativity
validation	validated
methods	
preprocess	
sources	
ecozones	
description	
#	
# Excitation/Emission (Ex, Em), wavelength (nm), component[n] (intensity)	
#	
Em	460	0.04380480	0.00072187	0.18600050	0.00797352	0.07454097	
Em	463	0.03724653	0.00026281	0.17823499	0.00671582	0.06689894	
Em	466	0.03089137	0.00073590	0.17604328	0.00578037	0.05978626	
Em	469	0.02726770	0.00119659	0.17331511	0.00524269	0.05326941	
Em	472	0.02540470	0.00032718	0.15944145	0.00462873	0.04726556	
Em	475	0.02286191	0.00021942	0.15620394	0.00394467	0.04231656	
Em	478	0.01707994	-0.00001863	0.14662022	0.00319624	0.03791503	
Em	481	0.01726108	0.00047609	0.14506620	0.00306013	0.03374192	
Em	484	0.01530352	0.00051019	0.13979154	0.00282309	0.03017225	
Em	487	0.01139394	-0.00005146	0.13195554	0.00244770	0.02696097	
Em	490	0.01026560	0.00044853	0.13383659	0.00226384	0.02406877	
Em	493	0.00949885	0.00099703	0.13381639	0.00212674	0.02141339	
Em	496	0.00773025	0.00035194	0.12363751	0.00192290	0.01902925	
Em	499	0.00677656	0.00070536	0.12056675	0.00173741	0.01725471	
Em	502	0.00696009	0.00165350	0.12357868	0.00165933	0.01537999	
Em	505	0.00572257	0.00093453	0.11372853	0.00134272	0.01394385	
Em	508	0.00478732	0.00145992	0.10958733	0.00120647	0.01247302	
Em	511	0.00348640	0.00016527	0.10226838	0.00099793	0.01102958	
Em	514	0.00422280	0.00110865	0.10677273	0.00108043	0.00972805	
Em	517	0.00311321	0.00100771	0.09868998	0.00091453	0.00900759	
Em	520	0.00168321	0.00009205	0.08990923	0.00070293	0.00827183	
Em	523	0.00197255	0.00102002	0.09130726	0.00086394	0.00728531	
Em	526	0.00214940	0.00150316	0.08234584	0.00083310	0.00644809	
Em	529	0.00282995	0.00131223	0.07560122	0.00055503	0.00566074	
Em	532	0.00162357	0.00127512	0.07534231	0.00049936	0.00527619	
Em	535	0.00084538	0.00156512	0.07488652	0.00044801	0.00466181	
Em	538	0.00111333	0.00229078	0.07328704	0.00047388	0.00414990	
Em	541	0.00039078	0.00217520	0.06540778	0.00033512	0.00378462	
Em	544	0.00104119	0.00071477	0.06487271	0.00033410	0.00342593	
Em	547	0.00115477	0.00044366	0.06368830	0.00023611	0.00301259	
Em	550	0.00019182	0.00025945	0.05603802	0.00027065	0.00269253	
Em	553	0.00022594	0.00041894	0.05208261	0.00031168	0.00247905	
Em	556	0.00057967	0.00146957	0.05562961	0.00024133	0.00215881	
Em	559	0.00028138	0.00083099	0.05597130	0.00043020	0.00189328	
