300	1.69094E5	1.12968E5	1.43903E5	2.67057E6	3.57916E5	2.40114E5	1.74429E7	6.43868E4	9791.70295	5246.32031	3575.58722	3300.29865	2399.73983	2270.18097	1548.82656	1215.12544	1208.92214	860.04837	896.55544	977.86478	1039.05109	885.33307
302	2.06953E5	1.31339E5	1.58856E5	1.77716E6	6.74749E5	1.86508E5	1.53114E7	6.99187E5	1.03925E4	6142.61317	4548.40704	2919.56116	2497.58672	2248.67091	1973.7533	1657.27565	1192.80048	830.74911	1250.2291	1012.99435	781.83334	653.02463
304	1.73261E5	1.34607E5	1.65014E5	1.00494E6	1.27297E6	1.82029E5	9.72352E6	3.08462E6	1.24298E4	6367.87831	4541.46892	3196.92063	2349.78305	2377.59316	1746.55345	1343.79078	1474.42912	1218.75035	1062.5962	811.21574	1026.55763	836.70296
306	2.16166E5	1.60493E5	1.73142E5	5.31159E5	2.04548E6	1.86103E5	4.14232E6	7.86979E6	1.47399E4	6716.59344	4564.20198	3529.00284	1952.96098	2505.36394	1442.10982	1391.47004	1432.89975	1170.56608	968.37481	938.12974	887.85466	811.69632
308	2.21596E5	1.59641E5	1.79818E5	3.25672E5	2.70589E6	1.898E5	1.04111E6	1.35398E7	2.2216E4	7861.58133	4296.20044	3154.00612	2373.61573	2198.92858	1817.91473	1357.01851	1490.25155	1047.88446	837.28626	791.84964	871.61988	729.39385
310	2.18575E5	1.51122E5	1.83482E5	2.7678E5	2.88643E6	2.08002E5	1.99612E5	1.61323E7	5.96981E4	7769.88724	4661.16053	3346.99147	2519.80705	2037.59969	2148.89504	1451.42899	1272.43424	1249.97095	1003.48404	1117.34056	958.89841	791.10359
312	2.28206E5	1.7576E5	2.00121E5	2.70069E5	2.48638E6	2.94331E5	1.35223E5	1.39864E7	6.44878E5	8115.84486	5363.41247	3469.85214	2753.34638	2610.62834	1951.15655	1267.41366	1032.59949	989.68035	1104.40752	929.69569	597.86945	666.44835
314	2.46252E5	1.67916E5	2.08292E5	2.67422E5	1.70176E6	5.62224E5	1.22884E5	8.38071E6	3.13583E6	1.11806E4	5436.41095	4096.65298	2774.29729	2000.77844	1762.04287	1328.12608	1214.81647	1037.30359	966.09092	891.71678	962.12663	997.8778
316	2.44665E5	1.79335E5	2.0954E5	2.69517E5	9.95637E5	1.05287E6	1.23092E5	3.36238E6	8.03429E6	1.32396E4	6262.24598	3923.85004	2704.86114	2442.80169	1538.29241	1370.16673	1304.26772	819.781	1072.81128	644.27478	838.93987	721.19219
318	2.35866E5	1.84353E5	2.24544E5	2.78684E5	5.765E5	1.6859E6	1.21578E5	8.51695E5	1.30734E7	1.97709E4	6121.28514	3751.25793	3079.23315	2235.37092	1772.62946	1426.90692	1143.29383	972.45676	1005.77454	889.98087	841.91236	708.78791
320	2.78515E5	1.98624E5	2.30076E5	2.82525E5	3.91046E5	2.25815E6	1.22137E5	1.59896E5	1.5167E7	5.83996E4	6664.87838	4079.17066	2986.64573	2288.44602	1919.31676	1458.52469	1167.22885	1027.77062	849.51705	1037.20213	835.38406	660.65034
322	2.78007E5	2.10135E5	2.33947E5	2.85725E5	3.3546E5	2.38208E6	1.38029E5	1.06782E5	1.25467E7	6.41055E5	7333.51038	4127.89322	3150.7966	2107.50349	1661.66982	1401.94501	1297.64526	1232.22656	923.46904	804.16609	1105.50298	718.73176
324	2.77342E5	2.02025E5	2.38262E5	2.91378E5	3.28723E5	2.04403E6	2.06302E5	9.82543E4	7.28731E6	2.60274E6	8022.86524	4074.05881	3064.12897	2378.55072	1493.28491	1516.9758	1200.15488	922.29205	750.90972	844.56442	765.26117	779.91658
326	2.86558E5	2.24043E5	2.41126E5	2.95229E5	3.26272E5	1.46985E6	3.91803E5	9.25056E4	2.86784E6	6.33249E6	1.0518E4	4630.2499	3078.17845	2265.99778	1840.32017	1688.57436	1117.28888	775.0193	827.87996	682.86074	903.55207	730.14262
328	3.03893E5	2.41103E5	2.54434E5	3.06385E5	3.31396E5	9.19279E5	7.47044E5	9.36042E4	7.48458E5	1.03109E7	1.59918E4	5063.99207	3092.61257	2615.08574	1871.76399	1671.92272	957.3874	1166.30698	791.07788	873.81684	814.02242	742.66133
330	3.06475E5	2.2791E5	2.65904E5	3.05222E5	3.3156E5	5.3068E5	1.27466E6	1.00457E5	1.42551E5	1.20579E7	3.91375E4	5796.0298	3433.00243	2677.87854	1819.8926	1410.49703	1211.82106	948.26495	1026.37914	903.88776	885.2608	593.01977
332	3.03362E5	2.31801E5	2.62197E5	3.19224E5	3.36493E5	3.56529E5	1.73546E6	1.02074E5	9.36084E4	1.03702E7	4.15228E5	6055.57138	3255.31348	2489.1556	1757.12294	1495.3674	910.12188	828.05288	927.39354	854.32503	699.34751	742.66886
334	3.29704E5	2.38576E5	2.71411E5	3.20125E5	3.32712E5	3.02147E5	1.93027E6	1.13827E5	8.74832E4	6.61022E6	1.94462E6	7300.44916	3357.47147	2746.60511	1709.30524	1395.6615	1129.0784	859.97924	816.58999	784.83922	783.63679	817.59077
336	3.67096E5	2.59249E5	2.66649E5	3.20743E5	3.37079E5	2.87925E5	1.77388E6	1.59752E5	8.78856E4	2.77949E6	5.07082E6	8701.60261	3795.34325	2777.27374	1842.84468	1533.34648	1213.46999	947.31211	813.64999	869.70689	641.38437	719.84673
338	3.7626E5	2.65954E5	2.74587E5	3.17668E5	3.43474E5	2.91543E5	1.34071E6	2.83837E5	8.98686E4	7.69757E5	8.37259E6	1.30074E4	3945.17363	2624.09385	1833.84146	1491.47844	1114.3134	860.38754	937.99443	868.5772	718.67826	643.16948
