,230,235,240,245,250,255,260,265,270,275,280,285,290,295,300,305,310,315,320,325,330,335,340,345,350,355,360,365,370,375,380,385,390,395,400,405,410,415,420,425,430,435,440,445,450,455
290,,18447.988,11915.23,5612.3008,3598.8691,3327.9707,60046.607,188964.46,54116.529,5264.8223,6806.1865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,,16729.4,11275.545,4754.9922,1890.3945,2438.9609,11992.053,161132.17,194402.24,21168.273,6399.0215,9356.5879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,,25145.182,8876.416,6754.5586,4012.7637,2878.3105,3980.1289,48206.189,270526.81,133339.33,9389.4795,9040.6846,11796.564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,,27028.648,12722.644,6270.9258,4899.0273,3572.5976,3296.6992,8184.6543,139595.12,324198.5,66974.5,9049.6289,10144.494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,,27027.025,12471.654,6249.5312,4132.8262,3329.9023,3248.2773,3860.8516,29278.467,286872.31,277735.75,39235.977,9204.5644,12560.684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,,29392.357,17537.301,6628.4766,5890.2773,4530.6992,3265.6816,3153.4062,6479.9258,97093.311,409967.89,200350.04,18836.588,10413.725,17874.943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,,33311.125,18246.613,9777.4961,6274.4297,4424.9766,3838.4394,3125.7871,4401.7412,14567.538,226826.97,415341.63,108871.53,12126.825,11362.091,21563.624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,,31746.031,20909.115,8017.8359,5354.8027,4150.541,4754.2578,3677.9883,3705.7471,5466.8701,45751.899,363671.4,335383.03,49841.85,10231.677,14317.167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,,41441.441,23963.236,7752.3242,5721.0742,4015.8125,3744.6543,4136.8711,4000.6953,4257.0644,8141.4873,141954.31,457146.9,219421.18,12868.071,11681.091,15638.938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
