Long Name	Sample - Blank	S1c/R1c
nm	nm	
		Z of Sample - Blank
600	211.124	24.1201151946636
600	212.698	-5.16787365965344
600	214.273	-10.3320209802596
600	215.848	-8.61063854005757
600	217.424	14.6450590954577
600	219.001	-17.2345854338553
600	220.579	-18.0979383247044
600	222.157	34.4585241847185
600	223.736	-10.3421353291022
600	225.315	19.8129327551111
600	226.896	-7.74355931016126
600	228.477	17.2260680874616
600	230.058	6.03442055540014
600	231.641	13.7843678753567
600	233.224	-28.427297634216
600	234.808	12.0699057790995
600	236.392	4.30771477370201
600	237.977	-5.17692334019675
600	239.563	30.1582620891109
600	241.15	-22.3907477422174
600	242.737	24.1206475288132
600	244.325	-51.6856569404793
600	245.913	-30.1619884281582
600	247.503	11.1985678760063
600	249.093	24.1318265459549
600	250.683	-7.26218649575086
600	252.274	36.9625235252601
600	253.866	11.7649649863359
600	255.459	-23.0905057112459
600	257.052	38.4604555567829
600	258.646	21.389360677152
600	260.241	-0.0151867126534064
600	261.836	25.9129239205857
600	263.432	-11.2263378258404
600	265.028	10.3171790341436
600	266.625	-25.1413255136248
600	268.223	-18.4612531037566
600	269.822	49.240893935751
600	271.421	-18.8710910341847
600	273.021	-4.43664365210273
600	274.621	37.0347627513514
600	276.222	-31.4519589756067
600	277.824	28.7330744186289
600	279.426	37.1692453768447
600	281.029	-39.4666905997803
600	282.633	26.5694327713059
600	284.237	0.858884633137672
600	285.842	-31.300209502625
600	287.448	21.8212330964916
600	289.054	44.3006344578374
600	290.661	11.6199262178812
600	292.268	-15.7420429808415
600	293.876	-5.7852502540566
600	295.485	-5.78096690097876
600	297.094	-32.2197440627194
600	298.704	-119.864769407074
600	300.315	-38.8379205821296
600	301.926	-17.2815959272465
600	303.538	-50.2901255838209
600	305.15	14.8900224803935
600	306.763	8.23430997427434
600	308.377	-7.41963629026351
600	309.991	23.1573423251749
600	311.606	-15.7630327565994
600	313.221	-26.5090151142004
600	314.837	-9.95784142901177
600	316.454	12.415585830903
600	318.071	20.6680318383646
