Long Name	Sample - Blank	S1c/R1c
nm	nm	
		Z of Sample - Blank
600	211.124	-1.91947269669208
600	212.698	-29.7284330582413
600	214.273	-49.9213686376204
600	215.848	7.0404564495552
600	217.424	44.1052976139149
600	219.001	38.7851156306727
600	220.579	-24.6871285975298
600	222.157	70.2508972892595
600	223.736	-59.8780280892842
600	225.315	87.8463470351367
600	226.896	7.97458159685249
600	228.477	-44.6011866543782
600	230.058	7.06891333960935
600	231.641	-48.2238596833508
600	233.224	43.86625973746
600	234.808	-43.9231735175683
600	236.392	64.2413194131857
600	237.977	0.216272364411594
600	239.563	17.6523635259855
600	241.15	52.5530027391874
600	242.737	-56.3122688404199
600	244.325	-8.57291544151074
600	245.913	12.3094160306999
600	247.503	-31.727585047085
600	249.093	9.67209055112215
600	250.683	-6.80927302971313
600	252.274	60.3511587925563
600	253.866	-51.4522188379822
600	255.459	-76.7068304630913
600	257.052	-12.3200739350715
600	258.646	-34.7153605210739
600	260.241	48.3056075703386
600	261.836	35.8745564809295
600	263.432	15.2128899628712
600	265.028	-92.1545545859004
600	266.625	59.829295370096
600	268.223	12.3224722368117
600	269.822	-31.6972797523107
600	271.421	32.9026486540276
600	273.021	-29.8586592218037
600	274.621	41.5321147884329
600	276.222	36.5608093294323
600	277.824	8.03825254466087
600	279.426	-49.3666380517466
600	281.029	-20.4329097215231
600	282.633	-16.5785334101826
600	284.237	19.216693503962
600	285.842	-16.4248282890233
600	287.448	-35.1335341094935
600	289.054	-33.3554511349221
600	290.661	29.9335305224424
600	292.268	21.0771551312764
600	293.876	34.6014681070121
600	295.485	-46.2745564501883
600	297.094	-122.04977318743
600	298.704	-128.569770592958
600	300.315	-155.472769405707
600	301.926	-121.47786128726
600	303.538	-88.2716621797995
600	305.15	-85.1679421024272
600	306.763	-52.1966050429109
600	308.377	-55.812388338059
600	309.991	-49.9268664228149
600	311.606	72.7548600200924
600	313.221	-17.8245403121849
600	314.837	83.9413390012927
600	316.454	19.5581318609631
600	318.071	-30.234935765695
