Long Name	Sample - Blank	S1c/R1c
nm	nm	
		Z of Sample - Blank
600	211.124	7.90339160385702
600	212.698	12.2503033381374
600	214.273	-50.0076507180047
600	215.848	-44.7118402014388
600	217.424	71.8959600296793
600	219.001	48.2258735752346
600	220.579	-21.0445835133794
600	222.157	17.5663938471319
600	223.736	-42.9734528099114
600	225.315	83.3270622115282
600	226.896	13.1487379532168
600	228.477	-58.7769346235091
600	230.058	28.0552000349278
600	231.641	-71.920484671686
600	233.224	28.0787814214728
600	234.808	-13.1694895733763
600	236.392	35.9637795438247
600	237.977	-62.2664433552982
600	239.563	2.63069084610516
600	241.15	58.7764629957782
600	242.737	19.2722389252273
600	244.325	-74.5441011018277
600	245.913	2.63446386795234
600	247.503	42.9555309561372
600	249.093	39.4565896697302
600	250.683	-13.1263466942206
600	252.274	34.2991500864313
600	253.866	-22.2485659550546
600	255.459	-61.8160133249106
600	257.052	-36.4845913700246
600	258.646	-9.96814122532493
600	260.241	28.734538384269
600	261.836	31.0811720356448
600	263.432	17.1358582874035
600	265.028	-5.74461356794253
600	266.625	32.2232222920509
600	268.223	-2.82022924136892
600	269.822	-11.1431224284496
600	271.421	5.50890591370411
600	273.021	-19.0068025372491
600	274.621	26.0170329477244
600	276.222	56.0094323497733
600	277.824	10.6347623405418
600	279.426	-28.1648263791128
600	281.029	8.74673900171081
600	282.633	-31.4039829334772
600	284.237	-33.8281629932867
600	285.842	6.020077176048
600	287.448	-0.866973359884597
600	289.054	23.811650575989
600	290.661	-26.2007940650845
600	292.268	38.7619337186448
600	293.876	50.4925709865019
600	295.485	-8.44550041012708
600	297.094	-113.664765349728
600	298.704	-160.841308586456
600	300.315	-147.512115980987
600	301.926	-82.4214119766135
600	303.538	-39.492016961791
600	305.15	-54.6766770025466
600	306.763	-31.9151053146461
600	308.377	-35.3119590783961
600	309.991	-7.58585550440692
600	311.606	28.724276241618
600	313.221	-9.27809327564488
600	314.837	43.9616643693458
600	316.454	-17.705724084806
600	318.071	-14.3195427755042
