Long Name	Sample - Blank	S1c/R1c
nm	nm	
		Z of Sample - Blank
600	211.124	9.59895279066803
600	212.698	-78.1914457697952
600	214.273	12.5485617103281
600	215.848	44.0053885736302
600	217.424	-44.0400194944126
600	219.001	51.9065874093824
600	220.579	32.5921960035964
600	222.157	28.8409340893635
600	223.736	2.72923033286286
600	225.315	74.5850040697433
600	226.896	-24.6343283883821
600	228.477	-78.115887397179
600	230.058	1.76386753095499
600	231.641	-71.1233825838725
600	233.224	55.3083918502654
600	234.808	-66.7845497308127
600	236.392	32.4568205859924
600	237.977	-24.5304356260348
600	239.563	-13.2085427562456
600	241.15	82.520833826278
600	242.737	-70.3217295892998
600	244.325	17.7488646029485
600	245.913	32.5449720207113
600	247.503	-9.6524733046045
600	249.093	30.7905492863333
600	250.683	36.1842346031615
600	252.274	41.8268463031897
600	253.866	-24.7819186916472
600	255.459	-88.899171771285
600	257.052	-73.1125813282667
600	258.646	-9.11786126799905
600	260.241	36.1646548246981
600	261.836	29.2215548999771
600	263.432	14.2657892004718
600	265.028	-11.4117514588447
600	266.625	12.2204573999219
600	268.223	13.2194306034583
600	269.822	-7.41175284456672
600	271.421	16.3899972485647
600	273.021	-73.4453070495464
600	274.621	27.0104053831085
600	276.222	24.0216096253561
600	277.824	-20.4651883346337
600	279.426	-55.5106019703579
600	281.029	-2.74858946875912
600	282.633	11.4434167302581
600	284.237	-35.7097732663268
600	285.842	-8.61863737799648
600	287.448	-15.3627644914821
600	289.054	-5.09696143600612
600	290.661	-11.7875255740844
600	292.268	11.769894412944
600	293.876	36.2520766849592
600	295.485	-58.9716795040911
600	297.094	-80.6602843276822
600	298.704	-106.716865088409
600	300.315	-133.674531205887
600	301.926	-111.531268819894
600	303.538	3.63972793564531
600	305.15	-29.3572426827722
600	306.763	-53.8263510953652
600	308.377	-35.4195555688554
600	309.991	-29.536094717167
600	311.606	50.6614039933299
600	313.221	0.852919650084151
600	314.837	36.3187880298035
600	316.454	-26.2227403378878
600	318.071	-31.9508676815749
