Long Name	Sample - Blank	S1c/R1c
nm	nm	
		Z of Sample - Blank
600	211.124	18.9585762690699
600	212.698	-18.986555650404
600	214.273	5.22096847306077
600	215.848	-36.2390061167508
600	217.424	15.523008512512
600	219.001	-25.9043234657431
600	220.579	-9.50377009320225
600	222.157	56.0797904760719
600	223.736	-21.5935424642676
600	225.315	-6.94108396645088
600	226.896	-7.71836937669935
600	228.477	20.6856866077935
600	230.058	8.64487815406278
600	231.641	-2.60698681386363
600	233.224	9.54573916520333
600	234.808	-11.2029010505918
600	236.392	-44.0459768676746
600	237.977	17.2431240059021
600	239.563	2.5766758174184
600	241.15	0.928840392474605
600	242.737	-26.8075160919948
600	244.325	-15.4577232893992
600	245.913	-12.0921039861765
600	247.503	0.84490224847244
600	249.093	-30.2127728521075
600	250.683	1.63555258686896
600	252.274	30.3989050856282
600	253.866	-0.846731381918404
600	255.459	-22.272705863664
600	257.052	18.3733820474868
600	258.646	-8.00373195654209
600	260.241	20.9196728303014
600	261.836	16.7016315664911
600	263.432	-1.89199968039211
600	265.028	19.7160998953804
600	266.625	28.8912518669696
600	268.223	5.57663697502526
600	269.822	9.97855086117717
600	271.421	-14.3798770586796
600	273.021	-16.8900492800661
600	274.621	-17.6644863050357
600	276.222	16.6343038152043
600	277.824	47.9505311254071
600	279.426	7.7758091397243
600	281.029	1.71952582859189
600	282.633	3.42196734155574
600	284.237	-5.95273295577988
600	285.842	-0.0297486474485389
600	287.448	29.38259730506
600	289.054	23.4191686663999
600	290.661	6.63624578644021
600	292.268	24.8498114060272
600	293.876	5.81657540035036
600	295.485	11.6513276889622
600	297.094	-0.66992139930494
600	298.704	-95.7884893623177
600	300.315	-43.6563772743318
600	301.926	-53.5286641601023
600	303.538	-16.3681278804383
600	305.15	-34.7130429486639
600	306.763	9.84998050343982
600	308.377	-31.3902535507694
600	309.991	53.8399119124176
600	311.606	19.9469859000228
600	313.221	-35.6414965724326
600	314.837	-42.4081946191601
600	316.454	2.4326798191315
600	318.071	9.94335998875936
