Long Name	Sample - Blank	S1c/R1c
nm	nm	
		Z of Sample - Blank
600	211.124	16.6837592471366
600	212.698	-19.3593444338867
600	214.273	-108.663285364067
600	215.848	26.2619253863952
600	217.424	17.5170195291425
600	219.001	-18.3544656287849
600	220.579	3.4879163805735
600	222.157	50.0219770179545
600	223.736	-21.9365629061793
600	225.315	78.0487896828189
600	226.896	-32.3898475038086
600	228.477	-59.6650233305786
600	230.058	-15.7542251594916
600	231.641	-80.6343797903845
600	233.224	58.7354892429335
600	234.808	-61.3399155298633
600	236.392	-33.1770637918131
600	237.977	27.0491416743997
600	239.563	22.7551728264575
600	241.15	72.7897072973215
600	242.737	-20.1988834423473
600	244.325	-31.5984453981676
600	245.913	-4.35675611248951
600	247.503	34.9838092466472
600	249.093	-23.6135480142823
600	250.683	1.710331998289
600	252.274	53.504584789436
600	253.866	17.8451118993866
600	255.459	-31.4178737780623
600	257.052	-58.6741546869392
600	258.646	47.0573055170441
600	260.241	33.3629824534854
600	261.836	44.2234507967544
600	263.432	40.8799285997759
600	265.028	-20.082547695947
600	266.625	56.8166210348943
600	268.223	-0.946635451919497
600	269.822	-8.36582900044116
600	271.421	67.6509697975594
600	273.021	-43.3983957947654
600	274.621	0.903979410342845
600	276.222	23.1184560296322
600	277.824	-29.1949393226176
600	279.426	4.30350696722272
600	281.029	39.2865753501709
600	282.633	-27.8946771076789
600	284.237	7.79206324975438
600	285.842	10.2922138519288
600	287.448	-15.4087418231548
600	289.054	-16.998079504047
600	290.661	-28.7272687224199
600	292.268	-25.1774315746282
600	293.876	19.3655747070275
600	295.485	-48.8547649082743
600	297.094	-80.9319184118186
600	298.704	-112.134603819388
600	300.315	-150.17123937229
600	301.926	-75.0599398022263
600	303.538	-47.0978463470169
600	305.15	-76.4924188353875
600	306.763	-47.8359124009321
600	308.377	46.1277639453448
600	309.991	-48.7799588256305
600	311.606	117.224491470508
600	313.221	-5.89677316286486
600	314.837	34.6875858908892
600	316.454	4.19513211497051
600	318.071	-26.9590003445741
