Wavelength	I1	I1 dark	R1	R1dark	XCorrect	I1c	R1c	I1c/R1c	Abs	Percent T
nm	uA	uA	uA	uA		uA	uA	uA/uA	OD	T*100
	Abs Detector Raw	Dark Offset for Abs Detector	Ref Detector Raw	Dark Offset for Ref Detector	Linear interp	Dark subtracted Abs Detector	Corrected Ref Detector	Corrected Intensity 	-Log(T)	% Transmittance
600	2.73760065149598	0.00154808350039833	1.61811090173747	0.00333791286660621	0.717130899429321	2.73605256799559	1.15800360588314	2.36273233873824	0.0010981234187639	99.7474671406374
595	2.8647197370883		1.69456349746063		0.719892263412476	2.8631716535879	1.21750021403448	2.35168061621944	0.00108886731507364	99.7495930777056
590	3.00534041605115		1.77927068055315		0.723316371440887	3.00379233255075	1.284561245446	2.33838000577998	0.00138902262438454	99.6806766461062
585	3.12855999889212		1.85297709790186		0.726323843002319	3.12701191539172	1.34343704104248	2.32762073685658	0.00123062727340226	99.7170386908384
580	3.22954541841048		1.91413668668742		0.72833788394928	3.22799733491008	1.39170713557753	2.31945159465646	0.00131893739834754	99.6967641323115
575	3.33747962045315		1.97954791119819		0.73105776309967	3.33593153695275	1.44472366079549	2.30904471732396	0.00136111412454812	99.6870825012385
570	3.45579829104157		2.0511239712963		0.73466420173645	3.45425020754117	1.50443510994328	2.29604466467909	0.00130645814757069	99.6996289138093
565	3.57807304885377		2.12574441858928		0.738382756710052	3.57652496535337	1.56714836655486	2.28218657638385	0.00154216996960398	99.6455319682003
560	3.71568747213201		2.20847795097353		0.742404222488403	3.71413938863161	1.63710527546882	2.2687236088516	0.0016544106443519	99.6197825353141
555	3.8724109968964		2.30213370662144		0.747231364250183	3.870862913396	1.71773231710001	2.25347271799081	0.00175346863846059	99.5970629040056
550	4.0329022039374		2.39782849220911		0.752462446689606	4.031354120437	1.80176423990728	2.23744818059241	0.00184788327789169	99.5754130808853
545	4.20825830675234		2.50203834123933		0.757837355136871	4.20671022325194	1.89360852391735	2.22153109796391	0.00193546673677059	99.5553338946915
540	4.38642558143104		2.60725192561709		0.763391971588135	4.38487749793064	1.98780705203956	2.20588688093827	0.00211526850168285	99.5141256349233
535	4.57308870568517		2.71720229138869		0.769757688045502	4.57154062218477	2.0890179696802	2.18836826132454	0.00223832028960903	99.4859335740756
530	4.80737470735318		2.85428704100369		0.776710212230682	4.80582662385278	2.21436130237423	2.17029922745669	0.00235300301791956	99.4596661161917
525	5.05309137629322		2.99752654808107		0.783903956413269	5.05154329279282	2.34715631739226	2.15219721641939	0.00251839720243122	99.4217956870675
520	5.31444013826975		3.14877840538685		0.791250944137573	5.31289205476935	2.4888327594352	2.13469227075548	0.00260703067698084	99.4015071491917
515	5.61951974317051		3.3250374069612		0.799825251102448	5.61797165967011	2.65677913195108	2.1145798655624	0.00285380210648121	99.3450420422467
510	5.91683653885749		3.49465994046311		0.809457659721375	5.91528845535709	2.82607735779195	2.09310917800876	0.00297752393703765	99.316744653298
505	6.30688723716871		3.71761569152535		0.818737685680389	6.30533915366831	3.04101919247316	2.0734295821857	0.00322544686973983	99.2600645138882
500	6.75849296778606		3.97438447630664		0.828416645526886	6.75694488428566	3.28968107331606	2.05398174889778	0.0034158675612663	99.2165525011489
495	7.63706206909318		4.47931493978383		0.838614106178284	7.63551398559278	3.75361747370272	2.03417477648856	0.00363612163740115	99.1662472115862
490	8.31730023043758		4.86334536142641		0.848338663578033	8.31575214693718	4.12293222389051	2.0169509696888	0.0038621724292139	99.1146444933535
485	9.15077844650821		5.33219322739152		0.855348587036133	9.14923036300781	4.55802886379888	2.00727784671868	0.004124173064466	99.0548687663406
480	10.1667021110686		5.90278721925217		0.866066455841064	10.1651540275682	5.10931515219537	1.9895335724594	0.00438084966588395	98.9963426826578
475	11.6983709884119		6.77208730366924		0.879869520664215	11.6968229049115	5.95561628198171	1.96399874523471	0.00469011700648039	98.9258710595392
470	14.4298805933827		8.30807906510985		0.895019471645355	14.4283325098823	7.43290503823218	1.94114312448069	0.00504984081143862	98.843965213498
465	15.1345784942127		8.67382933383067		0.910354375839233	15.1330304107123	7.89321980575117	1.91721892752639	0.00543109209177108	98.7572317784101
460	13.982956884231		8.00340606828038		0.922647356987	13.9814088007306	7.38124173930838	1.89418112758365	0.0058375975376947	98.6648369362433
455	12.4375447614999		7.15217173899946		0.929956316947937	12.4359966779995	6.64810317542333	1.87060825469329	0.00620902974292784	98.5804894886554
450	11.0282571922614		6.42012960650789		0.932973027229309	11.026709108761	5.98669357151639	1.84186963589118	0.00671905289899877	98.464787302011
445	8.77503850985855		5.18486621951667		0.935176968574524	8.77349042635815	4.84564593439609	1.81059254950529	0.00727367084654172	98.3391226087014
440	7.89916261492088		4.71422566475663		0.939942717552185	7.89761453142048	4.42796463559482	1.78357669524603	0.00796411437644822	98.1829067911418
435	7.76985377103653		4.64156937272925		0.948230147361755	7.76830568753613	4.39811090068348	1.76628235689303	0.00869849436386971	98.0170224968742
430	8.28683537053327		4.92552859359981		0.960858643054962	8.28528728703287	4.72952945834709	1.75182063247545	0.00948451959041875	97.8397829114856
425	8.72495104261077		5.18586262576269		0.977734744548798	8.72340295911038	5.06713447628128	1.72156531466526	0.0103091008196908	97.6541938446664
420	8.1900247036024		4.92776254215859		0.992123365402222	8.188476620102	4.88563673588275	1.6760305898229	0.0111897411788509	97.4563762453124
415	6.95829447414915		4.27177815350373		0.999114215373993	6.95674639064875	4.26465932189494	1.63125489413246	0.012199248044933	97.2301043737897
