,230,235,240,245,250,255,260,265,270,275,280,285,290,295,300,305,310,315,320,325,330,335,340,345,350,355,360,365,370,375,380,385,390,395,400,405,410,415,420,425,430,435,440,445,450,455,460,465,470,475,480,485,490,495,500,505,510,515,520,525,530,535,540,545,550,555,560,565,570,575,580
260,-19.9597,-42.4515,-453.844,-111.653,-10.2201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,-63.2435,-34.9499,-23.9462,-291.013,-33.7512,-3.26397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,-3.97089,17.5322,6.79254,-60.7997,-252.687,-22.5965,8.66704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,33.0621,46.3909,3.71618,-10.0146,-87.4888,-172.473,-3.34473,19.685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,51.2261,164.443,85.7645,24.6453,18.5841,-134.882,-249.279,33.4219,37.9156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,-567.649,-22.3184,48.8675,-14.5881,-13.7968,20.3056,-186.93,-176.607,-61.9277,-15.2699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,-916.246,-109.384,-138.671,-74.8724,-176.506,-70.7667,-52.2545,-395.522,-271.007,-124.33,-66.7737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,-1706.96,-457.049,-38.017,-111.04,-166.584,-89.2737,-112.926,-147.069,-403.743,-253.561,-123.288,-102.876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,-2025.52,-476.688,-144.35,-112.368,-153.735,-133.626,-84.4765,-104.19,-250.282,-497.563,-107.973,107.558,166.115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,-2050.04,-572.685,-129.408,-95.013,-73.2201,-70.6147,-39.4981,-3.05444,-37.0393,-91.9761,-27.4988,218.494,325.358,217.072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,-1875.8,-389.721,-118.381,-104.015,-143.983,-49.3711,26.5434,138.883,165.82,220.003,29.4302,182.227,446.848,316.855,200.931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315,-1654.85,-365.491,-44.6634,8.79559,-100.284,24.3182,136.207,213.894,375.612,324.892,355.223,351.759,479.695,414.612,265.998,234.392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320,-1245.29,-188.199,-44.129,61.0662,158.359,68.5803,222.103,466.633,547.053,624.858,736.57,773.378,579.65,518.512,428.653,337.83,235.308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,-1138.17,166.533,318.8,446.131,326.812,432.497,508.945,678.757,657.799,968.114,991.674,1013.29,879.564,707.599,636.486,504.697,388.781,256.414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330,-275.573,698.832,1167.93,929.434,617.831,726.701,725.373,975.437,1080.36,1210.08,1282.6,1374.9,1321.2,1114.92,821.058,746.736,627.235,437.678,292.658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,88.1411,1504.66,1932.67,1694.69,1132.99,1097.36,1184.49,1351.23,1340.67,1547.27,1648.77,1784.27,1730.79,1536.3,1263.16,969.311,929.289,747.928,552.693,411.547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,479.98,1830.34,2585.09,2201.58,1835.44,1675.6,1511.57,1747.19,1884.2,1950.45,2038.31,2108.76,2089.31,1887,1686.74,1403.01,1219.36,1100.67,870.694,712.988,552.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,1036.43,2504.56,3446.2,3219.73,2573.75,2276.71,1965.92,2269.82,2325.94,2402.38,2585.08,2521.14,2568.28,2356.43,2155,1920.49,1647.11,1451.66,1316.29,1096.28,887.718,683.232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,1424.63,3279.91,4139.78,4070.56,3073.55,2809.81,2516.83,2747.27,2866.51,2830.14,2841.43,2927.93,2937.21,2764.57,2549.67,2471.3,2218.01,1892.96,1784.01,1594.32,1348.39,1070.79,753.929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,1577.16,3598.62,4985.66,4964.48,3857.33,3536.07,3037.04,3281.55,3379.2,3415.06,3284,3382,3310.52,3210.2,3049.72,2892.26,2776.84,2574.58,2313.25,2144.18,1848.47,1588.56,1147.54,768.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,1774.01,4122.32,5289.84,5509.73,4820.45,4214.43,3707.14,3889.91,3911.21,3783.47,3869.21,3752.53,3695.74,3655.24,3544.65,3419.98,3337.81,3193.26,2953.25,2668.3,2453.8,2105.18,1665.07,1210.96,777.282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,2203.5,4484.21,5767.59,5933.82,5283.16,4891.48,4162.08,4351.27,4384.86,4306.97,4232.19,4178.82,4108.23,4035.15,3968.09,3907.81,3776.14,3708.77,3611.59,3359.36,3056.3,2720.78,2197.6,1678.55,1170.03,773.039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,2233.01,4696.08,6170.41,6645.8,5765.24,5305.05,4938.26,4907.68,4883.78,4678.09,4595.88,4601.4,4533.56,4400.02,4282.76,4415.45,4399.57,4298.78,4258.8,3970.09,3707.85,3288.83,2812.99,2266.54,1666.39,1181.31,791.534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375,2480.32,5071.17,6492.63,7050.55,6235.15,6019.71,5345.7,5390.16,5318.69,5152.57,5023.4,4877.12,4999,4811.71,4772.94,4844.17,4852.49,4853.16,4768.64,4698.97,4392.8,3944.53,3497.77,2883.49,2235.29,1678.54,1212.58,811.914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,2631.2,5021.43,6492.88,7474.37,6803.19,6535.58,5796.57,5798.87,5784.81,5626.85,5511.36,5332.65,5419.24,5191.54,5117.84,5203.4,5298.89,5316.8,5359.39,5232.3,5038.5,4641.15,4157.36,3541.3,2881.75,2241.49,1740.65,1220.96,835.439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,2757.48,5328.85,6992.61,7695.68,7633.34,7131.3,6406.94,6427.27,6208.54,6169.37,5955.29,5753.75,5644.78,5609.84,5550.23,5591.56,5718.52,5855.89,5857.1,5737.68,5641.9,5282.65,4801.05,4215.04,3529.62,2941.07,2373.74,1781.48,1306.81,842.276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,2714.05,5463.67,7040.03,8215.2,8129.48,7461.08,6986.47,6867.04,6736.4,6553.55,6348.82,6194.07,6098.55,5985.35,5914.78,5941.96,6147.94,6217.06,6320.19,6294.56,6140.63,5884.77,5514.93,4887.14,4260.53,3677.35,3005.12,2432.47,1830.41,1281.2,847.046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
