,235,240,245,250,255,260,265,270,275,280,285,290,295,300,305,310,315,320,325,330,335,340,345,350,355,360,365,370,375,380,385,390,395,400,405,410,415,420,425,430,435,440,445,450,455
290,16722.406,6064.4785,4403.6914,3824.7969,5867.666,62643.586,199342.32,57829.367,8270.0703,13649.866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,13622.074,8370.2598,4954.6211,3225.584,4808.9453,14098.209,162316,203370.11,25161.174,10161.891,16830.699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,16044.086,9207.7988,5748.9355,3904.2051,3944.707,5859.375,48986.058,274980.71,145205.42,12193.873,13844.52,20444.409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,16091.793,8550.8027,5512.0273,4426.1269,3368.6406,5566.2285,11146.421,144069.69,327495.1,79177.934,11215.058,17170.966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,26534.459,9387.5058,6604.3965,4603.3574,3708.0039,4417.5019,8127.2471,30032.786,280546.97,291364.33,41894.597,13021.695,20491.583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,24780.984,12802.625,6697.6055,5544.3086,4411.8125,4060.209,5680.5596,10423.605,92544.905,404366.36,203728.38,19447.476,15151.599,26057.857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,33521.892,13935.34,7796.1953,4674.6406,4730.0332,4816.2676,5073.1641,7677.7939,17192.432,216289.83,411438.71,108784.2,12910.604,19122.982,30064.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,27935.887,15252.652,8575.1816,5237.3984,4458.5918,4591.0586,4962.1103,6283.2285,9998.7295,44653.168,357707.78,328583.89,48181.521,11996.225,21924.695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,33157.654,16902.146,9290.3144,5199.9844,4314.9062,5181.3457,5663.8398,5093.2891,7017.6553,12717.88,141421.05,447674.74,209397.69,14072.963,14485.61,25134.428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,37122.644,16614.301,9825.3437,6588.125,4570.7812,4959.1367,5884.8721,5843.6045,5376.9141,9143.501,32150.48,288140.54,453160.48,86807.572,11352.2,17656.642,29557.466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330,32452.803,16638.111,8984.9375,6401.3594,3992.0683,4928.7617,4912.6025,6251.1465,5099.7685,5862.0449,11179.93,86744.155,450937.49,362354.74,40835.025,12078.222,21231.038,32515.794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,35926.055,19912.449,8700.0527,6405.543,4974.9336,4528.5703,4619.5947,6047.6465,5773.5498,4953.75,7878.3428,17592.486,198590.7,567248.74,215967.71,19645.103,13601.76,23611.378,37152.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
