,220,225,230,235,240,245,250,255,260,265,270,275,280,285,290,295,300,305,310,315,320,325,330,335,340,345,350,355,360,365,370,375,380,385,390,395,400,405,410,415,420,425,430,435,440,445,450,455,460,465,470,475,480,485,490,495,500,505,510,515,520,525,530,535,540,545,550
325,285.4,347.4,324,187.3,105.2,94.9,118.2,152.5,221.3,337.2,476.4,566.3,507.9,300.8,86.24,30.27,32.59,34.75,63.46,384.2,2151,2727,14.59,1.727,1.743,0.958,1.014,0.969,0.679,0.69,0.75,0.511,0.644,0.814,0.751,0.744,0.886,0.746,0.637,0.551,0.556,0.499,0.61,0.722,0.926,1.036,0.834,1.028,0.808,0.55,0.562,0.451,0.471,0.475,0.468,0.498,0.574,0.683,0.869,1.037,1.537,1.824,2.096,2.49,3.023,3.081,2.97
330,234.5,287.8,274.1,157.1,92.81,83.45,102,131,191.8,285.1,393.2,470.4,423.7,265.8,102.9,38.74,21.92,26.25,26.75,94.7,540.4,1896,1711,378.5,2.43,1.406,1.312,1.362,0.871,0.639,0.573,0.628,0.708,0.678,0.691,0.768,0.823,0.801,0.449,0.496,0.57,0.598,0.663,0.65,0.755,0.809,0.787,0.768,0.652,0.468,0.474,0.504,0.483,0.412,0.411,0.411,0.66,0.563,0.764,0.907,1.3,1.351,1.746,1.981,2.577,2.743,2.61
335,190.5,241.2,221.6,135.8,82.72,73.11,87.83,107.6,161.7,227.6,319.4,381.9,354.5,228,105.2,60.21,27.91,17.36,25.49,35.57,129.4,430.2,979,3225,884,1.806,1.857,1.295,1.22,0.901,0.847,0.904,0.552,0.675,0.528,0.778,0.664,0.679,0.484,0.489,0.492,0.385,0.604,0.446,0.601,0.626,0.675,0.617,0.544,0.454,0.453,0.361,0.445,0.337,0.486,0.464,0.431,0.676,0.777,0.735,1.07,1.23,1.523,1.652,1.975,2.089,2.177
340,155.6,208.8,187.1,132.5,78.81,67.77,80.74,101.1,135.1,192.1,267.3,321.9,299.6,202.6,101.9,64.51,40.78,16.8,23.24,24.85,40.72,104.6,233.3,1782,3342,684.8,2.982,1.306,1.331,0.936,0.884,0.629,0.574,0.471,0.287,0.66,0.855,0.647,0.37,0.347,0.383,0.346,0.523,0.418,0.506,0.67,0.6,0.633,0.545,0.458,0.38,0.307,0.334,0.366,0.493,0.537,0.547,0.478,0.681,0.712,0.954,1.264,1.348,1.339,1.844,1.8,1.879
345,145,166.8,165.3,116.6,68.7,64.03,73.08,87.74,118.1,169,232,275.1,256.8,178,102,69.12,51.09,31.15,10.11,23.55,24.04,34.48,60.83,432.3,2331,3071,24.31,2.383,1.506,1.165,0.876,0.941,0.756,0.612,0.403,0.642,0.634,0.649,0.443,0.544,0.325,0.478,0.325,0.403,0.589,0.544,0.529,0.511,0.51,0.443,0.315,0.344,0.397,0.385,0.493,0.414,0.529,0.451,0.592,0.751,0.863,0.971,1.255,1.19,1.415,1.599,1.562
350,113.5,133.9,140.9,91.12,67.35,61.43,69.36,78.08,103.1,140.8,187.3,221.8,211.3,156.9,98.11,70.09,56.57,44.37,25.22,19.06,23.36,23.29,26.18,105.4,572,1920,1811,549.1,1.576,1.84,1.164,1.198,0.724,0.639,0.739,0.757,0.703,0.521,0.468,0.503,0.329,0.47,0.39,0.426,0.477,0.447,0.549,0.568,0.461,0.4,0.444,0.33,0.466,0.314,0.291,0.302,0.529,0.424,0.556,0.593,0.684,0.767,0.964,1.053,1.097,1.324,1.3
355,89.4,99.81,113.1,80.74,59.8,61.78,61.37,70.07,88.25,116.3,150.2,180.7,175.1,133.8,93.26,71.04,61.66,52.2,42.12,31.03,11.27,26.42,22.84,36.94,136.7,435.1,925.9,3352,1099,3.881,2.293,1.569,0.696,0.577,0.829,0.704,0.567,0.766,0.493,0.421,0.292,0.51,0.395,0.496,0.463,0.382,0.427,0.58,0.345,0.279,0.444,0.438,0.414,0.337,0.294,0.466,0.311,0.356,0.428,0.47,0.529,0.748,0.94,0.942,0.891,0.979,1.073
360,80.77,91.5,97.98,74.15,61.34,54.67,65.19,66.37,80.03,103.7,130.4,157.9,155.2,122.4,92.54,72.31,63.01,55.88,48.64,41.09,26.5,23.43,24.97,24.78,43.33,105.7,219.4,1792,3663,1783,3.491,1.661,1.138,0.999,0.766,0.566,0.531,0.646,0.4,0.482,0.421,0.385,0.369,0.402,0.439,0.272,0.397,0.462,0.421,0.307,0.28,0.376,0.359,0.339,0.355,0.401,0.289,0.396,0.425,0.437,0.542,0.649,0.76,0.728,0.838,0.909,0.896
365,66.01,83.02,97.84,68.19,54.02,53.13,59.03,65.32,75.11,94,119.2,141.7,137.1,114.8,88.47,71.57,64.95,57.83,53.47,47.41,38.77,26.32,28.97,24.6,25.45,34.15,56.74,435,2418,3660,44.05,4.724,1.798,0.958,0.839,0.689,0.7,0.411,0.561,0.494,0.483,0.293,0.353,0.36,0.292,0.453,0.408,0.596,0.409,0.291,0.297,0.374,0.298,0.364,0.361,0.309,0.459,0.375,0.437,0.685,0.522,0.64,0.625,0.654,0.702,0.953,0.895
370,65.96,69.7,84.66,63.63,53.44,54.38,56.45,61.16,70.51,86.39,105.4,123.4,118.6,106.7,85.68,74.3,67.99,62.32,61.54,55.34,49.24,40.01,26.49,29.82,25.88,22.9,24.11,105.5,589.7,2089,1952,753.2,2.777,1.611,1.218,0.78,0.719,0.551,0.439,0.566,0.473,0.468,0.491,0.307,0.449,0.421,0.358,0.433,0.4,0.375,0.253,0.315,0.355,0.321,0.373,0.275,0.458,0.485,0.447,0.589,0.529,0.637,0.586,0.575,0.631,0.753,0.828
